index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wawaH	1	wawo	wawa{puM;1;eka(wan1;kwa;wanuz;:wanAxiH)}	wawa{puM;1;eka(wan1;kwa;wanuz;:wanAxiH)}	aXikaraNam,4	PElAyA_huA	-	-	-	-	-
2	gOrI-gurum	2	gOrIguruM	guru{puM;2;eka}	guru{puM;2;eka}	viSeRaNam,3	guru_ko	-	-	-	-	-
3	SElam	3	SElamArurohASvasAXanaH	SEla{puM;2;eka}/SEla{napuM;2;eka}/SEla{napuM;1;eka}	SEla{puM;2;eka}	karma,4	parvawa_ko	-	-	-	-	-
4	Aruroha	-	-	A_ruh1{karwari;lit;pra;eka;parasmEpaxI;ruhaz;:BvAxiH}/A_ruh1{karwari;lit;pra;eka;parasmEpaxI;ruhaz;:BvAxiH}/A_ruh1{karwari;lit;pra;eka;parasmEpaxI;ruhaz;:BvAxiH}/A_ruh1{karwari;lit;u;eka;parasmEpaxI;ruhaz;:BvAxiH}/A_ruh1{karwari;lit;u;eka;parasmEpaxI;ruhaz;:BvAxiH}/A_ruh1{karwari;lit;u;eka;parasmEpaxI;ruhaz;:BvAxiH}	A_ruh1{karwari;lit;pra;eka;parasmEpaxI;ruhaz;:BvAxiH}	aBihiwa_karwA,5;sakarmaka	caDA	-	-	-	-	-
5	aSva-sAXanaH	-	-	aSva-sAXana{puM;1;eka}	aSva-sAXana{puM;1;eka}	karwA,4	aSva-sAXana	-	-	-	-	-
6	varXayan	4	varXayanniva	varXayaw{puM;1;eka(vqX1;Nijanwa;Sawq_lat;vqXuz;:BvAxiH)}	varXayaw{puM;1;eka(vqX1;Nijanwa;Sawq_lat;vqXuz;:BvAxiH)}	upamAnam,7	-	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
8	waw-kUtAn	5	wawkUtAnuxXUwErXAwureNuBiH	wax-kUta{puM;2;bahu}	wax-kUta{puM;2;bahu}	karma,6	vaha-jAlasAjI_ko	-	-	-	-	-
9	uxXUwEH	-	-	}/}	uxXUwa{puM;3;bahu}{kqxanwa}({kqw_XAwu XU1} kwa{XAwuH XUF} svAxiH)	viSeRaNam,10	-	-	-	-	-	-
10	XAwu-reNuBiH	-	-	XAwu-reNu{puM;3;bahu}/reNu{swrI;3;bahu}	XAwu-reNu{puM;3;bahu}	karaNam,6	XAwu-parAgoM_se	-	-	-	-	-
