index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wvayA	9	wvayA	yuRmax{sarvanAma;3;eka}	yuRmax{sarvanAma;3;eka}	karwA,2	wumhAre_xvArA	-	-	-	-	-
2	kqwam	10	kqwam	kqwa{napuM;2;eka(kq3;kwa;dukqF;:wanAxiH)}/kqwa{napuM;1;eka(kq3;kwa;dukqF;:wanAxiH)}/kqwa{puM;2;eka(kq3;kwa;dukqF;:wanAxiH)}	kqwa{puM;2;eka(kq3;kwa;dukqF;:wanAxiH)}	karwA,10	nirmiwa	-	-	-	-	-
3	vyAGryAm	8	vyAGryAmiwyavehi	vyAGra{swrI;7;eka}	vyAGra{swrI;7;eka}	aXikaraNam,5	vyAGra_meM	-	-	-	-	-
4	mqgyAH	6	mqgyAH	kurafga{swrI;6;eka}/kurafga{swrI;5;eka}	kurafga{swrI;5;eka}	RaRTIsambanXaH,5	kurafga_se	-	-	-	-	-
5	pariBavaH	7	pariBavo	pariBava{puM;2;eka}	pariBava{puM;1;eka}	upamAnam,9	apamAna_ko	-	-	-	-	-
6	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,8	EsA	-	-	-	-	-
7	avehi	-	-	ava_i1{karwari;lot;ma;eka;parasmEpaxI;iN;:axAxiH}	ava_i1{karwari;lot;ma;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,8;sakarmakaH	jAno	-	-	-	-	-
8	(wvam)	-	-	-	yuRmax{sarvanAma;1;eka}	karwA,7	-	-	-	-	-	-
9	(iva)	-	-	-	iva{avya}	upamAnaxyowakaH,2	-	-	-	-	-	-
10	(aswi)	-	-	as2{karwari;lat;pra;eka;parasmEpaxI{XAwuH asaz} axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI{XAwuH asaz} axAxiH}	vAkyakarma,6	-	0	-	0	-	-
