index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	ताम्बूल-	1	ताम्बूलवल्लीपरिणद्धपूगासु	ताम्बूल	ताम्बूल	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	-	-	-	-	-	-
1.2	वल्ली-	-	-	वल्ली	वल्ली	तृतीया-तत्पुरुषः,1.3	तृतीया-तत्पुरुषः,1.3	CP	-	-	-	-	-	-
1.3	परिणद्ध-	-	-	परिणद्ध	परिणद्ध	बहुव्रीहिः,1.4	बहुव्रीहिः,1.4	CP	-	-	-	-	-	-
1.4	पूगासु	-	-	पूग{पुं;7;एक}	पूग{पुं;7;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N7				-	-	
2.1	एला-	2	एलालतालिङ्गितचन्दनासु	चन्दन{पुं;7;एक}	एला	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	-	-	-	-	-	-
2.2	लता-	-	-	लता	लता	तृतीया-तत्पुरुषः,2.3	तृतीया-तत्पुरुषः,2.3	CP	-	-	-	-	-	-
2.3	लिङ्गित-	-	-	लिङ्गित	लिङ्गित	बहुव्रीहिः,2.4	बहुव्रीहिः,2.4	CP	-	-	-	-	-	-
2.4	चन्दनासु	-	-	चन्दना{स्त्री;7;बहु}	चन्दना{स्त्री;7;बहु}	विशेषणम्,7.2	विशेषणम्,7.2	N7				-	-	
3.1	तमाल-	3	तमालपत्त्रास्तरणासु	तमाल	तमाल	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	-	-	-	-	-	-
3.2	पत्त्रा-	-	-	पत्त्रा	पत्त्रा	बहुव्रीहिः,3.3	बहुव्रीहिः,3.3	CP	-	-	-	-	-	-
3.3	तरणासु	-	-	तरण{पुं;7;एक}	तरण{पुं;7;एक}	विशेषणम्,7.2	विशेषणम्,7.2	N7				-	-	
4.1	रन्तुं	4	रन्तुं	रम्1{अव्य;तुमुन्;रमुँ;भ्वादिः}	रम्1{अव्य;तुमुन्;रमुँ;भ्वादिः}	प्रयोजनम्,5.1	प्रयोजनम्,5.1	NA	रमण_करने~के_लिये	-	-	-	-	-
5.1	प्रसीद	5	प्रसीद	प्र_षद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;षदॢँ;भ्वादिः}	प्र_षद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;षदॢँ;भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	प्र_षद्1_प्प्_स्क्यें	-	-	-	-	-
6.1	शश्वत्	6	शश्वत्	शश्वत्{अव्य}	शश्वत्{अव्य}	क्रियाविशेषणम्,5.1	क्रियाविशेषणम्,5.1	NA	सतत	-	-	-	-	-
7.1	मलय-	7	मलय-स्थलीषु	मलय	मलय	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	मलय-सूखी_जमीनों_में	-	-	-	-	-
7.2	स्थलीषु	-	-	स्थली{स्त्री;7;बहु}	स्थली{स्त्री;7;बहु}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7				-	-	
