index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	एवं	1	एवं	एवम्{अव्य}	एवम्{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	ऐसा	-	-	-	-	-
2.1	तया	2	तया	तद्{सर्वनाम;स्त्री;3;एक}	तद्{सर्वनाम;स्त्री;3;एक}	कर्ता,3.1	कर्ता,3.1	N3	उससे	-	-	-	-	-
3.1	उक्ते	3	उक्ते	उक्ति{स्त्री;8;एक}/उक्त{नपुं;1;द्वि(वच्1;क्त;वचँ;अदादिः)}/उक्त{नपुं;2;द्वि(वच्1;क्त;वचँ;अदादिः)}/उक्ता{स्त्री;1;द्वि(वच्1;क्त;वचँ;अदादिः)}/उक्ता{स्त्री;2;द्वि(वच्1;क्त;वचँ;अदादिः)}	उक्त{नपुं;7;एक}	भावलक्षणसप्तमी_अनन्तरकालः,4.1	भावलक्षणसप्तमी_अनन्तरकालः,4.1	N7	वचन	-	-	-	-	-
4.1	तम्	4	तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	उसको	-	-	-	-	-
5.1	अवेक्ष्य	5	अवेक्ष्य	ईक्ष्1{अव्य;ल्यप्;ईक्षँ;भ्वादिः}	अव_ईक्ष्1{अव्य;ल्यप्;ईक्षँ;भ्वादिः}	पूर्वकालः,13.1	पूर्वकालः,13.1	NA	-	-	-	-	-	-
6.1	किंचित्	6	किंचित्	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{अव्य}	सम्बन्धः,7.5	सम्बन्धः,7.5	NA	-	-	-	-	-	-
7.1	विस्रंसि-	7	विस्रंसिदूर्वाङ्कमधूकमाला	विस्रंसि	विस्रंसि	सप्तमी-तत्पुरुषः,7.2	सप्तमी-तत्पुरुषः,7.2	CP	विस्रंसि-दूर्वा-अंक-मुलेठी-माला	-	-	-	-	-
7.2	दूर्वा-	-	-	दूर्वा	दूर्वा	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	CP	विस्रंसि-दूर्वा-अंक-मुलेठी-माला	-	-	-	-	-
7.3	अङ्क-	-	-	अङ्क	अङ्क	बहुव्रीहिः,7.4	बहुव्रीहिः,7.4	CP	विस्रंसि-दूर्वा-अंक-मुलेठी-माला	-	-	-	-	-
7.4	मधूक-	-	-	मधूक	मधूक	बहुव्रीहिः,7.5	बहुव्रीहिः,7.5	CP	विस्रंसि-दूर्वा-अंक-मुलेठी-माला	-	-	-	-	-
7.5	माला	-	-	माला{स्त्री;1;एक}	माला{स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1				-	-	
8.1	तन्वी	10	तन्वी	तन्वी{स्त्री;1;एक}	तन्वी{स्त्री;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	सुकुमार	-	-	-	-	-
9.1	एनम्	12	एनम्	इदम्{सर्वनाम;पुं;2;एक}	इदम्{सर्वनाम;पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	इसको	-	-	-	-	-
10.1	अभाषमाणा	13	अभाषमाणा	अ_भाषमाणा{स्त्री;1;एक}	अ_भाषमाणा{स्त्री;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	-	-	-	-	-	-
11.1	ऋजु-	8	ऋजुप्रणामक्रियया	ऋजु	ऋजु	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	-	-	-	-	-	-
11.2	प्रणाम-	-	-	प्रणाम	प्रणाम	षष्ठी-तत्पुरुषः,11.3	षष्ठी-तत्पुरुषः,11.3	CP	-	-	-	-	-	-
11.3	क्रियया	-	-	क्रिया{स्त्री;3;एक}	क्रिया{स्त्री;3;एक}	हेतुः,13.1	हेतुः,13.1	N3				-	-	
12.1	एव	9	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,11.3	सम्बन्धः,11.3	NA	ही	-	-	-	-	-
13.1	प्रत्यादिदेश	11	प्रत्यादिदेश	प्रति_आङ्_दिश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दिशँ;तुदादिः}/प्रति_आङ्_दिश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;दिशँ;तुदादिः}	प्रति_आङ्_दिश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;दिशँ;:तुदादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP	प्रति_आङ्_दिश्1_प्प्_स्क्या	-	-	-	-	-
