index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	जातः	1	जातः	जात{पुं;1;एक(जन्2;क्त;जनीँ;:दिवादिः)}/जात{पुं;1;एक(जै1;क्त;जै;भ्वादिः)}	जात{पुं;1;एक(जै1;क्त;जै;भ्वादिः)}	सम्बन्धः,14.1	सम्बन्धः,14.1	N1	हुआ	is born	-	-	-	-
2.1	कुले	2	कुले	कुल{नपुं;1;द्वि}/कुल{नपुं;2;द्वि}/कुल{नपुं;8;द्वि}/कुलि{पुं;8;एक}/कुल{नपुं;7;एक}	कुल{नपुं;7;एक}	अधिकरणम्,1.1	अधिकरणम्,1.1	N7	कुल_में	in (his) dynasty	-	-	-	-
3.1	तस्य	3	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	उसके	his 	-	-	-	-
4.1	किल	4	किलोरुकीर्तिः	किल{अव्यय}	किल{अव्यय}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	प्रसिद्ध_को	they say	-	-	-	-
5.1	उरु-	-	-	उरु	उरु	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	उरु-कीर्ति	renowned	 उरुकीर्तिः	-	-	-
5.2	कीर्तिः	-	-	कीर्ति{स्त्री;1;एक}/कीर्ति{पुं;1;एक}	कीर्ति{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1				-	-	
6.1	कुल-	5	कुलप्रदीपः	कुल	कुल	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	कुल-प्रदीप	who is the luminescence for the dynasty	कुलप्रदीपः	-	-	-
6.2	प्रदीपः	-	-	प्रदीप{पुं;1;एक}	प्रदीप{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1				-	-	
7.1	नृपतिः	6	नृपतिर्दिलीपः	नृपति{पुं;1;एक}	नृपति{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	राजा	king	-	-	-	-
8.1	दिलीपः	-	-	दिलीप{पुं;1;एक}	दिलीप{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	-	dilipaH 	-	-	-	-
9.1	अतिष्ठत्	7	अतिष्ठत्	ष्था1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ष्था;भ्वादिः}	ष्था1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ष्था;भ्वादिः}	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	KP	रहा	-	-	-	-	-
11.1	एकोन-	8	एकोन-शतक्रतुत्वे	एकोन	एकोन	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	CP	सौ-क्रतु_में	-	-	-	-	-
11.2	शत-	-	-	शत	शत	बहुव्रीहिः,11.3	बहुव्रीहिः,11.3	CP	सौ-क्रतु_में	-	-	-	-	-
11.3	क्रतुत्वे	-	-	क्रतु{त्व;नपुं;1;द्वि}/क्रतु{त्व;नपुं;2;द्वि}/क्रतु{त्व;नपुं;7;एक}	क्रतु{त्व;नपुं;7;एक}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7				-	-	
12.1	शक्र-	9	शक्राभ्यसूयाविनिवृत्तये  	शक्र	शक्र	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	CP	इन्द्र-अभ्यसूया-विनिवृत्ति_को	-	-	-	-	-
12.2	अभ्यसूया-	-	-	अभ्यसूया	अभ्यसूया	षष्ठी-तत्पुरुषः,12.3	षष्ठी-तत्पुरुषः,12.3	CP	इन्द्र-अभ्यसूया-विनिवृत्ति_को	-	-	-	-	-
12.3	विनिवृत्तये	-	-	विनिवृत्ति{स्त्री;4;एक}/विनिवृत्ति{पुं;4;एक}	विनिवृत्ति{पुं;4;एक}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	N4				-	-	
13.1	यः	10	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	जो	-	-	-	नित्य_सम्बन्धः,8	-
14.1	(आसीत्) 			अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP						
