index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	aWa	-	-	aWa{avya}	aWa{avya}	sambanXaH,6	Ora	-	-	-	-	-
2	kAlaH	3	kAlaH	kAla{puM;1;eka}	kAla{puM;1;eka}	karwA,6	samaya	-	-	-	-	-
3	muni-veRaH	2	muniveRoZWa	muni-veRa{puM;1;eka}	muni-veRa{puM;1;eka}	viSeRaNam,2	muni-veRa	-	-	-	-	-
4	upewya	1	upewya	i1{avya;lyap;iN;:axAxiH}	upa_i1{avya;lyap;iN;:axAxiH}	pUrvakAlaH,6	-	-	-	-	-	-
5	rAGavam	5	rAGavam	rAGava{puM;2;eka}	rAGava{puM;2;eka}	karma,6	raGuvaMSI_ko	-	-	-	-	-
6	provAca	4	provAca	provAca}	pra_ vac{karwari;lit;pra;eka;parasmEpaxI{XAwuH vacaz} axAxiH}	aBihiwa_karwA,2;sakarmaka	-	-	-	-	-	-
7	rahaH-saMvAxinO	6	rahaHsaMvAxinO	rahaH-saMvAxin{puM;1;xvi}/saMvAxin{puM;2;xvi}/saMvAxin{puM;8;xvi}	rahaH-saMvAxin{puM;2;xvi}	viSeRaNam,8	rahaH-bolane_vAle	-	-	-	-	-
8	AvAm	8	AvAm	asmax{sarvanAma;1;xvi}/asmax{sarvanAma;2;xvi}/Af_vA1{karwari;laf;u;eka;parasmEpaxI;vA;:axAxiH}	asmax{sarvanAma;2;xvi}	karma,10	hama	-	-	-	-	-
9	yaH	9	yaswaM	yax{sarvanAma;puM;1;eka}	yax{sarvanAma;puM;1;eka}	karwA,10	jo	-	-	-	niwya_sambanXaH,11	-
10	paSyew	7	paSyew	xqS1{karwari;viXilif;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	xqS1{karwari;viXilif;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	aBihiwa_karwA,9;sakarmaka	xeKe	-	-	-	-	-
11	wam	-	-	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,12	usako	-	-	-	-	-
12	wyajeH	10	wyajeriwi	wyaj1{karwari;viXilif;ma;eka;parasmEpaxI;wyajaz;:BvAxiH}	wyaj1{karwari;viXilif;ma;eka;parasmEpaxI;wyajaz;:BvAxiH}	vAkyakarma,13	Codo	-	-	-	-	-
13	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,6	EsA	-	-	-	-	-
