index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	प्रसवैः	3.1	प्रसवैः	प्रसव{पुं;3;बहु}/प्रसव{पुं;3;बहु(षू3;घञ्;षू;:तुदादिः)}/प्रसव{पुं;3;बहु(शु1;घञ्;शु;:भ्वादिः)}	प्रसव{पुं;3;बहु(शु1;घञ्;शु;:भ्वादिः)}	करणम्,4.1	करणम्,4.1	N3	जन्म् देना					
2.1	सप्त-	2.1	सप्तपर्णानां	सप्त	सप्त	द्विगुः,2.2	द्विगुः,2.2	CP	सप्त-पर्णाओं_का					
2.2	पर्णानां	2.2		पर्ण{पुं;6;बहु}/पर्ण{नपुं;6;बहु}/पर्णा{स्त्री;6;बहु}	पर्णा{स्त्री;6;बहु}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6						
3.1	मद-	1.1	मदगन्धिभिराहताः 	मद	मद	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	कस्तूरी-गन्धियों_के_द्वारा	-	-	-	-	-
3.2	गन्धिभिः	1.2	-	गन्धि{स्त्री;3;बहु}	गन्धि{स्त्री;3;बहु}	विशेषणम्,2.2	विशेषणम्,2.2	N3				-	-	
4.1	आहताः	4.1	-	आहत{पुं;1;बहु(हन्1;क्त;हनँ;:अदादिः)}/आहता{स्त्री;1;बहु(हन्1;क्त;हनँ;:अदादिः)}/आहता{स्त्री;2;बहु(हन्1;क्त;हनँ;:अदादिः)}	आहता{स्त्री;1;बहु(हन्1;क्त;हनँ;:अदादिः)}	विशेषणम्,7.2	विशेषणम्,7.2	N1	आहत	-	-	-	-	-
5.1	असूयया	6.1	असूययेव 	असूया{स्त्री;3;एक}	असूया{स्त्री;3;एक}	हेतुः,6.1	हेतुः,6.1	N3						
6.1	इव	7.1			इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA						
7.1	तत्-	5.1	तन्नागाः	तत्	तत्	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	तत्-नागाओं_ने	-	-	-	-	-
7.2	नागाः	5.2	-	नाग{पुं;8;बहु}/नाग{पुं;1;बहु}/नागा{स्त्री;8;बहु}/नागा{स्त्री;1;बहु}/नागा{स्त्री;2;बहु}	नागा{स्त्री;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1				-	-	
8.1	सप्तधा	8.1	सप्तधैव	सप्तधा{अव्य्}	सप्तधा{अव्य्}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	सप्तधा	-	-	-	-	-
9.1	एव	9.1	-	-	एव{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	-	-	-	-	-	-
10.1	प्रसुस्रुवुः	10.1	प्रसुस्रुवुः	प्र_स्रु1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;स्रु;:भ्वादिः}	प्र_स्रु1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;स्रु;:भ्वादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	मद जल् टपकाय					
