index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	मेदिनी	6	मेदिनी	मेदिनी{स्त्री;1;एक}	मेदिनी{स्त्री;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	पृथ्वी_ने	-	-	-	-	-
2.1	वसिष्ठ-	2	वसिष्ठ-सम्भृतैः	वसिष्ठ	वसिष्ठ	तृतीया-तत्पुरुषः,2.2	तृतीया-तत्पुरुषः,2.2	CP	वसिष्ठ-एकत्रित	-	-	-	-	-
2.2	सम्भृतैः	-	-	सम्भृत{पुं;3;बहु(वसिष्ठ	सम्भृत{नपुं;3;बहु(वसिष्ठ	विशेषणम्,3.1	विशेषणम्,3.1	N3				-	-	
3.1	सलिलैः	3	सलिलैस्तेन	सलिल{नपुं;3;बहु}	सलिल{नपुं;3;बहु}	करणम्,7.1	करणम्,7.1	N3	जल_से	-	-	-	-	-
4.1	तेन	-		तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनुँ;:तनादिः}	तद्{सर्वनाम;नपुं;3;एक}	सहार्थः,7.1	सहार्थः,7.1	N3	उससे	-	-	-	-	-
5.1	सह	4	सहाभिषेचनम्	सह{अव्य}	सह{अव्य}	सहार्थ_द्योतकः,4.1	सहार्थ_द्योतकः,4.1	NA	साथ	-	-	-	-	-
6.1	अभिषेचनम्	-		अभिषेचन{नपुं;1;एक}/अभिषेचन{नपुं;2;एक}	अभिषेचन{नपुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	अभिषेचन_को	-	-	-	-	-
7.1	अनुभूय	1	अनुभूय	अस्2{अव्य;ल्यप्;असँ;:अदादिः}/भू1{अव्य;ल्यप्;भू;:भ्वादिः}/भू2{अव्य;ल्यप्;भू;:चुरादिः}	अनु_भू1{अव्य;ल्यप्;भू;:भ्वादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA	अनुभव_करके	-	-	-	-	-
8.1	विशद-	5	विशद-उच्छ्वसितेन	विशद	विशद	कर्मधारयः,8.2	कर्मधारयः,8.2	CP	बडा-साँस_लेने_से	-	-	-	-	-
8.2	उच्छ्वसितेन	-	-	उच्छ्वसित{पुं;3;एक}/उच्छ्वसित{नपुं;3;एक}	उच्छ्वसित{नपुं;3;एक}	हेतुः,10.1	हेतुः,10.1	N3				-	-	
9.1	कृतार्थताम्	8	कृतार्थतामिव	कृतार्थ{तल्;स्त्री;2;एक}	कृतार्थ{तल्;स्त्री;2;एक}	मुख्यकर्म,10.1	मुख्यकर्म,10.1	N2	कृतार्थ_को	-	-	-	-	-
10.1	कथयामास	7	कथयामास	कथ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;कथ;:चुरादिः}/कथ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;कथ;:चुरादिः}/कथ1{कर्तरि;लिट्;म;एक;परस्मैपदी;कथ;:चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;म;बहु;परस्मैपदी;कथ;:चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;म;बहु;आत्मनेपदी;कथ;:चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;कथ;:चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;उ;एक;आत्मनेपदी;कथ;:चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;कथ;:चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;कथ;:चुरादिः}	कथ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;कथ;:चुरादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	कहा	-	-	-	-	-
11.1	इव	-	इव	इव{अव्य}	इव{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	जैसे	-	-	-	-	-
