index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	पर-	1	परलोकजुषां 	पर	पर	कर्मधारयः,1.2	कर्मधारयः,1.2	CP	बाद-लोक-जुषा_को	-	-	-	-	-
1.2	लोक-	-	-	लोक	लोक	द्वितीया-तत्पुरुषः,1.3	द्वितीया-तत्पुरुषः,1.3	CP	बाद-लोक-जुषा_को	-	-	-	-	-
1.3	जुषाम्	-	-	जुषा{स्त्री;2;एक}	जुषा{स्त्री;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2				-	-	
2.1	देहिनाम्	5	देहिनाम्	देहिन्{पुं;6;बहु}/देहिन्{नपुं;6;बहु}	देहिन्{पुं;6;बहु}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	जीवात्मों_का	-	-	-	-	-
3.1	स्व-	2	स्वकर्मभिर्गतयो	स्व	स्व	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	अपना-कर्मों_से	-	-	-	-	-
3.2	कर्मभिः	-	-	कर्मन्{नपुं;3;बहु}	कर्मन्{नपुं;3;बहु}	हेतुः,6.1	हेतुः,6.1	N3				-	-	
4.1	भिन्न-	3	भिन्नपथा	भिन्न	भिन्न	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	भिन्न-पथ	-	-	-	-	-
4.2	पथाः	-	-	पथ{पुं;1;बहु}/पथ{पुं;8;बहु}/पथा{स्त्री;8;बहु}/पथा{स्त्री;1;बहु}/पथा{स्त्री;2;बहु}	पथ{पुं;1;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N1				-	-	
5.1	गतयः	-	-	गति{स्त्री;1;बहु}/गति{स्त्री;8;बहु}	गति{स्त्री;1;बहु}	कर्ता,6.1	कर्ता,6.1	N1	गतियाँ	-	-	-	-	-
6.1	(भवन्ति)	-	(-)	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}/भवन्ती{स्त्री;8;एक}/भवत्{नपुं;1;बहु}/भवत्{नपुं;2;बहु}	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	होते_हैं	-	-	-	-	-
7.1	हि	4	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	हि	-	-	-	-	-
