index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	raweH	-	raweH	rawi{swrI;5;eka}/rawi{swrI;6;eka}	rawi{swrI;6;eka}	RaRTIsambanXaH,2	rawi_kA	-	-	-	-	-
2	gqhIwa-anunayena	-	gqhIwAnunayena	grah1{kwa;grahaz;:kryAxiH-anunaya;puM;3;eka}/anunaya{napuM;3;eka}	grah1{kwa;grahaz;:kryAxiH-anunaya;puM;3;eka}	viSeRaNam,3	-	-	-	-	-	-
3	ISvareNa	-	ISvareNa	ISvara{puM;3;eka}	ISvara{puM;3;eka}	karaNam,13	ISvara	-	-	-	-	-
4	prawi-arpiwa-sva-afgaM	-	prawyarpiwasvAfgaM	prawi-arpiwa-sva-afga{puM;2;eka}/afga{napuM;1;eka}/afga{napuM;2;eka}	prawi-arpiwa-sva-afga{puM;2;eka}	viSeRaNam,5	prawi-arpiwa-apanA-afga	-	-	-	-	-
5	kAmam	-	kAmam	kAmam{avya}/kAma{puM;2;eka}	kAma{puM;2;eka}	karma,13	kAma_ko	-	-	-	-	-
6	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,7	jEse	-	-	-	-	-
7	kAkuwsWam	-	kAkuwsWam	kAkuwsWa{puM;2;eka}	kAkuwsWa{puM;2;eka}	karma,8	kakuwsWavaMSI_ko	-	-	-	-	-
8	AlokayawAM	-	AlokayawAM	Af_lok2{karwari;laf;pra;xvi;parasmEpaxI;lokqz;:curAxiH}/Af_lok2{karwari;lot;pra;xvi;parasmEpaxI;lokqz;:curAxiH}/Alokayaw{puM;6;bahu(lok2;Sawq_lat;lokqz;:curAxiH)}/Alokayaw{napuM;6;bahu(lok2;Sawq_lat;lokqz;:curAxiH)}	Alokayaw{puM;6;bahu(lok2;Sawq_lat;lokqz;:curAxiH)}	viSeRaNam,9	Af_lok2we_hue	-	-	-	-	-
9	nqpANAM	-	nqpANAM	nqpa{puM;6;bahu}	nqpa{puM;6;bahu}	RaRTIsambanXaH,10	rAjAoM_ke	-	-	-	-	-
10	manaH	-	manaH	manas{napuM;1;eka}/manas{napuM;2;eka}/manas{napuM;8;eka}	manas{napuM;1;eka}	karwA,12	mana_ko	-	-	-	-	-
11	inxumawI-nirASaM	-	inxumawInirASaM	inxumawI-nirASa{puM;2;eka}	inxumawI-nirASa{puM;1;eka}	karwqsamAnAXikaraNam,12	inxumawI-nirASa	-	-	-	-	-
12	baBUva	-	baBUva	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,10	huA	-	-	-	-	-
13	(baBUva)	-	(baBUva)	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	upamAnam,6	huA	-	-	-	-	-
