index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	प्रतिजग्राह	10.1	प्रतिजग्राह	प्रति_ग्रह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;ग्रहँ;:क्र्यादिः}/प्रति_ग्रह्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;ग्रहँ;:क्र्यादिः}	प्रति_ग्रह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;ग्रहँ;:क्र्यादिः}	अभिहित_कर्ता,3;सकर्मक.1	अभिहित_कर्ता,3;सकर्मक.1	KP	अनुमोदन_किया					
2.1	कालिङ्गः	2.1	कालिङ्गस्तमस्त्रैर्गजसाधनः	कालिङ्ग{पुं;1;एक}	कालिङ्ग{पुं;1;एक}	कर्ता,1.1	कर्ता,1.1	N1	कलिंग_देश_ने					
3.1	तम्	4.1	-	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2		-	-	-	-	-
4.1	अस्त्रैः	3.1		अस्त्र{नपुं;3;एक}	अस्त्र{नपुं;3;एक}	करणम्,3.1	करणम्,3.1	N3						
5.1	गज-	1.1	-	गज	गज	षष्ठ्यर्थ-बहुव्रीहिः,5.2	षष्ठ्यर्थ-बहुव्रीहिः,5.2	CP	हाथी-साधन	-	-	-	-	-
5.2	साधनः	1.2	-	साधन{पुं;1;एक}	साधन{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1				-	-	
6.1	पक्ष-	5.1	पक्षच्छेदोद्यतं	पक्ष	पक्ष	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	पक्ष-छेद-उठाया_हुआ	-	-	-	-	-
6.2	छेद-	5.2	-	छेद	छेद	सप्तमी-तत्पुरुषः,6.3	सप्तमी-तत्पुरुषः,6.3	CP	पक्ष-छेद-उठाया_हुआ	-	-	-	-	-
6.3	उद्यतम्	5.3	-	उत्_यम्1{क्त;यमुँ;:भ्वादिःउत्_यत;नपुं;2;एक}/पक्ष	उत्_यम्1{क्त;यमुँ;:भ्वादिःउत्_यत;नपुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-	-	
7.1	शक्रम्	6.1	शक्रम्	शक्र{पुं;2;एक}/शक्र{नपुं;2;एक}/शक्र{नपुं;1;एक}	शक्र{नपुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	शक्र_को	-	-	-	-	-
8.1	शिला-	7.1	शिलावर्षीव	शिला	शिला	उपपद-तत्पुरुषः,8.2	उपपद-तत्पुरुषः,8.2	CP	पत्थर-वर्षिन्	-	-	-	-	-
8.2	वर्षी	7.2	-	वर्षिन्{नपुं;2;एक}/वर्षिन्{नपुं;1;एक}	वर्षिन्{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1				-	-	
9.1	इव	9.1		इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.1	उपमान_द्योतकः,7.1	NA	जैसे					
10.1	पर्वतः	8.1	पर्वतः	पर्वत{पुं;1;एक}	पर्वत{पुं;1;एक}	कर्ता,1.1	कर्ता,1.1	N1	पर्वत_ने	-	-	-	-	-
