index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	तम्	8.1	तमीशः	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	उसको	-	-	-	-	-
2.1	ईशः	2.1		ईश{पुं;1;एक}	ईश{पुं;1;एक}	कर्ता,8.2	कर्ता,8.2	N1	ईश्वर	-	-	-	-	-
3.1	कामरूपाणाम्	1.1	-	कामरूप{पुं;6;बहु}/रूप{नपुं;6;बहु}/रूपा{स्त्री;6;बहु}	कामरूप{पुं;6;बहु}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6				-	-	
4.1	अत्याखण्डल-	7.1	-	अत्याखण्डल	अत्याखण्डल	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	-	-	-	-	-	-
4.2	विक्रमम्	7.2	-	विक्रम{पुं;2;एक}	विक्रम{पुं;2;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N2				-	-	
5.1	भेजे	9.1	भेजे	भज्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भजँ;:भ्वादिः}/भज्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;भजँ;:भ्वादिः}/भज्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भजँ;:भ्वादिः}/भज्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;भजँ;:भ्वादिः}	भज्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भजँ;:भ्वादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP	भज्1_अप्_स्क्या	-	-	-	-	-
6.1	भिन्न-	6.1	भिन्नकटैर्नागैरन्यानुपरुरोध	भिन्न	भिन्न	षष्ठ्यर्थ-बहुव्रीहिः,6.2	षष्ठ्यर्थ-बहुव्रीहिः,6.2	CP	भिन्न-	-	-	-	-	-
6.2	कटैःनागैः	6.2	-	कटैःनागैः{पुं;3;बहु}	कटैःनागैः{पुं;3;बहु}	विशेषणम्,4.2	विशेषणम्,4.2	N3				-	-	
7.1	अन्यान्	4.1	-	अन्य{सर्वनाम;पुं;2;बहु}	अन्य{सर्वनाम;पुं;2;बहु}	कर्म,8.2	कर्म,8.2	N2	अन्य_को	-	-	-	-	-
8.1	उप-	5.1	-	उप	उप	उपपद-तत्पुरुषः,8.2	उपपद-तत्पुरुषः,8.2	CP	रोका	-	-	-	-	-
8.2	रुरोध	5.2	-	रुध्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुधिँर्;:रुधादिः}/रुध्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;रुधिँर्;:रुधादिः}	रुध्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुधिँर्;:रुधादिः}	अभिहित_कर्ता,2;द्विकर्मकः.1	अभिहित_कर्ता,2;द्विकर्मकः.1	KP				-	-	
9.1	यैः	3.1	यैः	यद्{सर्वनाम;पुं;3;बहु}/यद्{सर्वनाम;नपुं;3;बहु}	यद्{सर्वनाम;पुं;3;बहु}	करणम्,7.1	करणम्,7.1	N3	जिनसे	-	-	-	-	-
