index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	शशंस	9.1	शशंस	शन्स्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;शन्सुँ;:भ्वादिः}/शन्स्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;शन्सुँ;:भ्वादिः}	शन्स्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;शन्सुँ;भ्वादिः}	अभिहित_कर्ता,7;सकर्मक.1	अभिहित_कर्ता,7;सकर्मक.1	KP	प्रशंसा_की					
2.1	तुल्य-	1.1	तुल्यसत्त्वानाम्	तुल्य	तुल्य	षष्ठ्यर्थ-बहुव्रीहिः,2.2	षष्ठ्यर्थ-बहुव्रीहिः,2.2	CP	तुल्य-सद्	-	-	-	-	-
2.2	सत्त्वानाम्	1.2	-	सत्त्व{पुं;6;बहु}/सत्त्व{नपुं;6;बहु}/सद्{त्व;नपुं;6;बहु}	सद्{त्व;नपुं;6;बहु}	विशेषणम्,6.2	विशेषणम्,6.2	N6				-	-	
3.1	सैन्य-	6.1	सैन्यघोषेऽप्यसंभ्रमम्	सैन्य	सैन्य	सप्तमी-तत्पुरुषः,3.2	सप्तमी-तत्पुरुषः,3.2	CP	सैनिक-घोष_में	-	-	-	-	-
3.2	घोषे	6.2	-	घोष{पुं;7;एक}/घोष{नपुं;8;द्वि}/घोष{नपुं;1;द्वि}/घोष{नपुं;2;द्वि}/घोष{नपुं;7;एक}/घोषा{स्त्री;8;एक}/घोषा{स्त्री;8;द्वि}/घोषा{स्त्री;1;द्वि}/घोषा{स्त्री;2;द्वि}	घोष{नपुं;7;एक}	भावलक्षणसप्तमी_समानकालः,4.1	भावलक्षणसप्तमी_समानकालः,4.1	N7				-	-	
4.1	अपि	7.1	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,5.2	सम्बन्धः,5.2	NA	भी	-	-	-	-	-
5.1	अ-	8.1	-	अ	अ	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	CP	अ-जल्दबाजी	-	-	-	-	-
5.2	संभ्रमम्	8.2	-	सम्भ्रम{पुं;2;एक}	सम्भ्रम{पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2				-	-	
6.1	गुहा-	2.1	गुहाशयानाम्	गुहा	गुहा	सप्तमी-तत्पुरुषः,6.2	सप्तमी-तत्पुरुषः,6.2	CP	गुफा-शयों_के					
6.2	शयानाम्	2.2		शय{पुं;6;बहु}/शय{नपुं;6;बहु}/शया{स्त्री;6;बहु}	शय{नपुं;6;बहु}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6						
7.1	सिंहानां	3.1	सिंहानां	सिंह{पुं;6;बहु}	सिंह{पुं;6;बहु}	कर्ता,1.1	कर्ता,1.1	N6						
8.1	परिवृत्य	4.1	परिवृत्यावलोकितम्	वृ1{अव्य;ल्यप्;वृञ्;स्वादिः}/वृत्1{अव्य;ल्यप्;वृतुँ;भ्वादिः}/वृ3{अव्य;ल्यप्;वृञ्;चुरादिः}/वृत्2{अव्य;ल्यप्;वृतुँ;दिवादिः}	परि_वृत्2{अव्य;ल्यप्;वृतुँ;दिवादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	परि_वृत्2_कर	-	-	-	-	-
9.1	अवलोकितम्	5.1	-	अवलोकित{पुं;2;एक(लोक्1;क्त;लोकृँ;भ्वादिः)}/अवलोकित{नपुं;1;एक(लोक्1;क्त;लोकृँ;भ्वादिः)}/अवलोकित{नपुं;2;एक(लोक्1;क्त;लोकृँ;भ्वादिः)}/अवलोकित{पुं;2;एक(लोक्2;क्त;लोकृँ;चुरादिः)}/अवलोकित{नपुं;1;एक(लोक्2;क्त;लोकृँ;चुरादिः)}/अवलोकित{नपुं;2;एक(लोक्2;क्त;लोकृँ;चुरादिः)}	अवलोकित{नपुं;2;एक(लोक्2;क्त;लोकृँ;चुरादिः)}	कर्म,3.2	कर्म,3.2	N2	देखा_हुवे_की	-	-	-	-	-
