index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	आगम-	8	आगमवृद्धसेवी	आगम{पुं	आगम	सप्तमी-तत्पुरुषः,1.2	सप्तमी-तत्पुरुषः,1.2	CP	-	-	-	-	-	-
1.2	वृद्ध-	-	-	वृद्ध;पुं(गम्1;घञ्;गमॢँ;:भ्वादिः)}/वृद्ध{नपुं	वृद्ध	द्वितीया-तत्पुरुषः,1.3	द्वितीया-तत्पुरुषः,1.3	CP	-	-	-	-	-	-
1.3	सेवी	-	-	सेविन्;पुं;1;एक}/सेवि{पुं;8;द्वि}/सेवि{पुं;1;द्वि}/सेवि{पुं;2;द्वि}	सेविन्;पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1				-	-	
2.1	प्रतीपः	6	प्रतीपः	प्रतीप{पुं;1;एक}	प्रतीप{पुं;1;एक}	कर्ता,19.1	कर्ता,19.1	N1	प्रतीप	-	-	-	-	रघुवंशस्य राजा
3.1	इति	7	इति	इति{अव्य}	इति{अव्य}	सञ्ज्ञा_द्योतकः,4.1	सञ्ज्ञा_द्योतकः,4.1	NA	ऐसा	-	-	-	-	-
4.1	एषः	4	एषः	एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	इस	-	-	-	-	-
5.1	भूपतिः	3	भूपतिः	भूपति{पुं;1;एक}	भूपति{पुं;1;एक}	कर्ता,19.1	कर्ता,19.1	N1	-	-	-	-	-	-
6.1	तस्य	1	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	उसका	-	-	-	कार्तवीर्य अर्जुनस्य	रघुवंशस्य राजा
7.1	अन्वये	2	अन्वये	अन्वय{पुं;7;एक}/अन्वय{पुं;7;एक(इ1;घञ्;इण्;अदादिः)}	अन्वय{पुं;7;एक(इ1;घञ्;इण्;अदादिः)}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7	-	-	-	-	-	-
8.1	जातः	5	जातः	जात{पुं;1;एक(जन्2;क्त;जनीँ;दिवादिः)}/जात{पुं;1;एक(जै1;क्त;जै;भ्वादिः)}	जात{पुं;1;एक(जन्2;क्त;जनीँ;दिवादिः)}	सम्बन्धः,19.1	सम्बन्धः,19.1	N1	हुआ	-	-	-	-	-
9.1	येन	9	येन	येन{अव्य}/यद्{सर्वनाम;पुं;3;एक}/यद्{सर्वनाम;नपुं;3;एक}	यद्{सर्वनाम;पुं;3;एक}	हेतुः,10.3	हेतुः,10.3	N3	जिससे	-	-	-	नित्य_सम्बन्धः,6	रघुवंशस्य राजा; प्रदीपेन
10.1	संश्रय-	11	संश्रयदोषरूढम्	संश्रय	संश्रय	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	संश्रय-दोष-उगा_हुआ	-	-	-	-	-
10.2	दोष-	-	-	दोष	दोष	तृतीया-तत्पुरुषः,10.3	तृतीया-तत्पुरुषः,10.3	CP	संश्रय-दोष-उगा_हुआ	-	-	-	-	-
10.3	रूढम्	-	-	रूढ{पुं;2;एक}	रूढ{नपुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1				-	-	
11.1	श्रियः	10	श्रियः	श्री{स्त्री;6;एक}/श्री{स्त्री;5;एक}/श्री{स्त्री;1;बहु}/श्री{स्त्री;2;बहु}/श्री{स्त्री;8;बहु}	श्री{स्त्री;1;बहु}	विशेषणम्,12.2	विशेषणम्,12.2	N1	श्री	-	-	-	-	-
12.1	स्वभाव-	12	स्वभावलोलाः	स्वभाव	स्वभाव	तृतीया-तत्पुरुषः,12.2	तृतीया-तत्पुरुषः,12.2	CP	स्वभाव-चंचल	-	-	-	-	-
