index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	द्विषां	3.1	द्विषां	द्विषा{स्त्री;2;एक}	द्विषा{पुं;6;एक}	षष्ठीसम्बन्धः,4.2	षष्ठीसम्बन्धः,4.2	N6	द्विषा_को					
2.1	काकुत्स्थः	1.1	काकुत्स्थस्तत्र	काकुत्स्थ{पुं;1;एक}	काकुत्स्थ{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	ककुत्स्थवंशी					
3.1	तत्र	2.1	-	तत्र{अव्य}	तत्र{अव्य}	अधिकरणम्,1.1	अधिकरणम्,1.1	NA	वहाँ	-	-	-	-	-
4.1	नाराच-	4.1	नाराचदुर्दिनम्	नाराच	नाराच	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	नाराच-बुरा_दिन	-	-	-	-	-
4.2	दुर्दिनम्	4.2	-	दुर्दिन{नपुं;1;एक}/दुर्दिन{नपुं;2;एक}	दुर्दिन{नपुं;1;एक}	कर्म,5.1	कर्म,5.1	N1				-	-	
5.1	विषह्य	5.1	विषह्य	विषह्य{पुं;8;एक}/विषह्य{नपुं;8;एक}	विषह्य{{कृत्_धातु षह्} अव्य क्त्वा;भ्वादिः{कृदन्त}	पूर्वकालः,2.1	पूर्वकालः,2.1	NA	संभव	-	-	-	-	-
6.1	सन्मङ्गल-	6.1	सन्मङ्गलस्नात	सन्मङ्गल	सन्मङ्गल	चतुर्थी-तत्पुरुषः,6.2	चतुर्थी-तत्पुरुषः,6.2	CP	सन्मङ्गल-	-	-	-	-	-
6.2	स्नातः	6.2	-	स्ना{अव्य;तसिल्}/ष्ना1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;ष्ना;:अदादिः}/सन्मङ्गल	स्ना{पुं;1;एक(ष्णै1;क्त;ष्णै;:भ्वादिः)}	उपमानम्,7.1	उपमानम्,7.1	N1				-	-	
7.1	इव	7.1	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,9.2	उपमान_द्योतकः,9.2	NA	जैसे	-	-	-	-	-
8.1	प्रतिपेदे	8.1	प्रतिपेदे	प्रति_पद्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;पदँ;:दिवादिः}/प्रति_पद्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;पदँ;:दिवादिः}/प्रति_पद्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;पदँ;:दिवादिः}/प्रति_पद्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;पदँ;:दिवादिः}	प्रति_पद्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;पदँ;:दिवादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	स्वीकार_किया					
9.1	जय-	9.1	जयश्रियम्	जय	जय	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	जय-श्री_को	-	-	-	-	-
9.2	श्रियम्	9.2	-	श्री{स्त्री;2;एक}	श्री{स्त्री;2;एक}	कर्म,8.1	कर्म,8.1	N2				-	-	
