index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अजः	-	-	अज{पुं;1;एक}/अ-ज{पुं;1;एक}	अज{पुं;1;एक}	कर्ता,6.2	कर्ता,6.2	N1	रघुवंश के एक राजा 	-	-	-	-	अजः=रघुवंश के एक राजा 
2.1	पण-	1	पणबन्धमुखान्गुणानजः 	पण	पण	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	संधि (Treaty ) के 	-	-	-	-	-
2.2	बन्ध-	-	-	बन्ध्1{घञ्;बन्धँ;:क्र्यादिः	बन्ध्1{घञ्;बन्धँ;:क्र्यादिः	बहुव्रीहिः,2.3	बहुव्रीहिः,2.3	CP	संधि (Treaty ) के 	-	-	-	-	-
2.3	मुखान्	-	-	मुख;पुं;2;बहु}	मुख;पुं;2;बहु}	विशेषणम्,3.2	विशेषणम्,3.2	N2				-	-	
3.1	षट्-	-	-	षट्	षट्	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	छः गुणों को	-	-	-	-	-
3.2	गुणान्	-	-	गुण{पुं;2;बहु}	गुण{पुं;2;बहु}	कर्म,6.2	कर्म,6.2	N2				-	-	
4.1	तत्-	4	तत्फलम्	तत्	तत्	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	फल को	-	-	-	-	तत्=पणबन्धमुखान्गुणान
4.2	फलम्	-	-	फल{पुं;2;एक}/फल{नपुं;1;एक}/फल{नपुं;2;एक}	फल{फलनपुं;2;एक}	कर्म,5.1	कर्म,5.1	N2				-	तत्=पणबन्धमुखान्गुणान	
5.1	समीक्ष्य	3	समीक्ष्य	ईक्ष्1{अव्य;ल्यप्;ईक्षँ;:भ्वादिः}	सम्_ईक्ष्1{अव्य;ल्यप्;ईक्षँ;:भ्वादिः}	पूर्वकालः,6.2	पूर्वकालः,6.2	NA	विचार करके 	-	-	-	-	-
6.1	उप-	2	षडुपायुङ्क्त	उप	उप	प्रादि-समासः,6.2	प्रादि-समासः,6.2	CP	उपयोग किया 	-	-	-	-	-
6.2	युङ्क्त	-	-	युज्2{कर्तरि;लोट्;म;बहु;परस्मैपदी;युजिँर्;:रुधादिः}	युज्2{कर्तरि;लोट्;म;बहु;परस्मैपदी;युजिँर्;:रुधादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP				-	-	
