index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	दिशि	2.1	दिशि	दिश्{स्त्री;7;एक}	दिश्{स्त्री;7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7	स्थान_में					
2.1	मन्दायते	6.1	मन्दायते	मन्द्{णिजन्त कर्तरि लट् प्र एक आत्मनेपदी;स्वादिः}	मन्द्{णिजन्त कर्तरि लट् प्र एक आत्मनेपदी;स्वादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP						
3.1	तेजः	5.1	तेजो	तेजस्{नपुं;1;एक}/तेजस्{नपुं;2;एक}/तेजस्{नपुं;8;एक}	तेजस्{नपुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	तेज					
4.1	दक्षिणस्याम्	1.1	दक्षिणस्याम्	दक्षिणा{सर्वनाम;स्त्री;7;एक}	दक्षिणा{सर्वनाम;स्त्री;7;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N7	दक्षिणा_में	-	-	-	-	-
5.1	रवेः	3.1	रवेरपि	रवि{पुं;5;एक}/रवि{पुं;6;एक}	रवि{पुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	रवि_से	-	-	-	-	-
6.1	अपि	4.1	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	भी	-	-	-	-	-
7.1	तस्याम्	8.1	तस्यामेव	तद्{सर्वनाम;स्त्री;7;एक}	तद्{सर्वनाम;स्त्री;7;एक}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7	उसमें	-	-	-	-	-
8.1	एव	9.1	-	एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ही	-	-	-	-	-
9.1	रघोः	10.1	रघोः	रघु{पुं;5;एक}/रघु{पुं;6;एक}	रघु{पुं;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	रघु_से					
10.1	पाण्ड्याः	7.1	पाण्ड्याः	पाण्डी{स्त्री;5;एक}/पाण्डी{स्त्री;6;एक}/पाण्ड्य{पुं;1;बहु}/पाण्ड्य{पुं;8;बहु}	पाण्डी{पुं;1;बहु}	कर्ता,13.1	कर्ता,13.1	N1	पाण्डी_से	-	-	-	-	-
11.1	प्रतापम्	11.1	प्रतापम्	प्रताप{पुं;2;एक}	प्रताप{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	प्रताप_को	-	-	-	-	-
12.1	न	12.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,13.1	NA	नहीं	-	-	-	-	-
13.1	विषेहिरे	13.1	विषेहिरे	विषेहिरे}	वि_षह्{कर्तरि लट् प्र एक आत्मनेपदी{धातुः षहँ} भ्वादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	-	-	-	-	-	-
