index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	sariwaH	1	sariwaH	sari{avya;wasil}/sariw{swrI;1;bahu}/sariw{swrI;2;bahu}/sariw{swrI;5;eka}/sariw{swrI;6;eka}/sariw{swrI;8;bahu}	sariw{swrI;2;bahu}	karma,3	naxiyAz	-	-	-	-	-
2	gAXAH	3	gAXAH	gAXA{swrI;1;bahu}/gAXA{swrI;2;bahu}	gAXA{swrI;2;bahu}	karmasamAnAXikaraNam,3	uWalA 	-	-	-	-	-
3	kurvawI	2	kurvawI	kurvawI{swrI;1;eka(kq3;Sawq_lat;dukqF;:wanAxiH)}	kurvawI{swrI;1;eka(kq3;Sawq_lat;dukqF;:wanAxiH)}	samucciwaH,7	karawI_huI	-	-	-	-	-
4	paWaH	4	paWaScASyAnakarxamAn	paWa{puM;1;eka}/paWin{puM;2;bahu}/paWin{puM;5;eka}/paWin{puM;6;eka}	paWin{puM;2;bahu}	karma,7	rAswe	-	-	-	-	-
5	ca	-	-	ca{avya}	ca{avya}	samuccayaxyowakaH,7	BI	-	-	-	-	-
6	AsyAna-karxamAn	-	-	AsyAna-karxama{puM;2;bahu}	AsyAna-karxama{puM;2;bahu}	karmasamAnAXikaraNam,7	kIcad se SuXx	-	-	-	-	-
7	(kurvawI)	-	(-)	kurvawI{swrI;1;eka(kq3;Sawq_lat;dukqF;:wanAxiH)}	kurvawI{swrI;1;eka(kq3;Sawq_lat;dukqF;:wanAxiH)}	varwamAnasamAnakAlaH,13	karawI_huI	-	-	-	-	-
8	Saraw	10	Saraw	Sarax{swrI;1;eka}/Sarax{swrI;8;eka}	Sarax{swrI;1;eka}	prayojakakarwA,13	pawaJadZa	-	-	-	-	-
9	waM	7	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,13	raGu	-	-	-	-	-
10	SakweH	8	SakweH	Sakwi{puM;5;eka}/Sakwi{puM;6;eka}/Sakwi{swrI;5;eka}/Sakwi{swrI;6;eka}	Sakwi{swrI;5;eka}	apAxAnam,11	Sakwi_ke	-	-	-	-	-
11	praWamaM	9	praWamaM	praWama{puM;2;eka}/praWama{napuM;1;eka}/praWama{napuM;2;eka}/praWama{puM;2;eka}/praWama{napuM;1;eka}/praWama{napuM;2;eka}	praWama{puM;2;eka}	kAlAXikaraNam,13	praWama_ko	-	-	-	-	-
12	yAwrAyE	5	yAwrAyE	yAwrA{swrI;4;eka}	yAwrA{swrI;4;eka}	prayojanam,13	yAwrA_ke_liye	-	-	-	-	-
13	coxayAmAsa	6	coxayAmAsa	cux1{karwari;lit;ma;bahu;parasmEpaxI;cuxaz;:curAxiH}/cux1{karwari;lit;pra;eka;parasmEpaxI;cuxaz;:curAxiH}/cux1{karwari;lit;u;eka;parasmEpaxI;cuxaz;:curAxiH}/cux1{Nijanwa;karwari;lit;pra;eka;parasmEpaxI;cuxaz;:curAxiH}/cux1{Nijanwa;karwari;lit;pra;eka;AwmanepaxI;cuxaz;:curAxiH}/cux1{Nijanwa;karwari;lit;u;eka;parasmEpaxI;cuxaz;:curAxiH}/cux1{Nijanwa;karwari;lit;u;eka;AwmanepaxI;cuxaz;:curAxiH}/cux1{Nijanwa;karwari;lit;ma;bahu;parasmEpaxI;cuxaz;:curAxiH}/cux1{Nijanwa;karwari;lit;ma;bahu;AwmanepaxI;cuxaz;:curAxiH}	cux1{Nijanwa;karwari;lit;pra;eka;AwmanepaxI;cuxaz;:curAxiH}	aBihiwa_karwA,8;sakarmaka	preraNA xiyA	-	-	-	-	-
