index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	aWa	-	aWa	aWa{avya}	aWa{avya}	sambanXaH,13	Ora	-	-	-	-	-
2	raGuH	-	raGuH	raGu{puM;1;eka}	raGu{puM;1;eka}	karwA,13	raGu	-	-	-	-	-
3	AwmajaM	-	AwmajaM	Awmaja{puM;2;eka}/Awma-ja{puM;2;eka}	Awmaja{puM;2;eka}/Awma-japuM;2;eka}	karma,7	puwra_ko	-	-	-	-	-
4	AwmavawwayA	-	AwmavawwayA	AwmavawwayA}	AwmavawwayA}	kriyAviSeRaNam,6	-	-	-	-	-	-
5	prakqwiRu	-	prakqwiRu	prakqwi{swrI;7;bahu}	prakqwi{swrI;7;bahu}	aXikaraNam,6	prakqwi_meM	-	-	-	-	-
6	prawiRTiwaM	-	prawiRTiwaM	prawiRTiwa{puM;2;eka}/prawiRTiwa{napuM;1;eka}/prawiRTiwa{napuM;2;eka}/prawiRTiwa{puM;2;eka(RWA1;kwa;RWA;:BvAxiH)}/prawiRTiwa{napuM;1;eka(RWA1;kwa;RWA;:BvAxiH)}/prawiRTiwa{napuM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	prawiRTiwa{puM;2;eka}/prawiRTiwanapuM;1;eka}/prawiRTiwanapuM;2;eka}/prawiRTiwapuM;2;eka(RWA1;kwa;RWA;:BvAxiH)}/prawiRTiwanapuM;1;eka(RWA1;kwa;RWA;:BvAxiH)}/prawiRTiwanapuM;2;eka(RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,3	prawiRTiwa_ko	-	-	-	-	-
7	vIkRya	-	vIkRya	IkR1{avya;lyap;IkRaz;:BvAxiH}	vi_IkR1{avya;lyap;IkRaz;:BvAxiH}	pUrvakAlaH,13	-	-	-	-	-	-
8	vi-nASa-Xarmasu	-	vi-nASa-Xarmasu	vi-nASa-Xarmasu}	vinASaXarman{napuM;7;bahu}	viSeRaNam,11	vi-nASa-	-	-	-	-	-
9	wri-xiva-sWeRu	-	wri-xiva-sWeRu	wri-xiva-sWa{puM;7;bahu}/sWa{napuM;7;bahu}	wri-xiva-sWa{puM;7;bahu}/sWanapuM;7;bahu}	viSeRaNam,11	wIna-AkASa-sWiwa_meM	-	-	-	-	-
10	api	-	api	api{avya}	api{avya}	viSeRaNam,13	BI	-	-	-	-	-
11	viRayeRu	-	viRayeRu	viRaya{puM;7;bahu}	viRaya{puM;7;bahu}	aXikaraNam,13	viRayoM_meM	-	-	-	-	-
12	niHspqhaH	-	niHspqhaH	niHspqha{puM;1;eka}	niHspqha{puM;1;eka}	karwqsamAnAXikaraNam,13	niHspqha	-	-	-	-	-
13	aBavaw	-	aBavaw	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	huA	-	-	-	-	-
