index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	तस्याम्	1	तस्यां	तद्{सर्वनाम;स्त्री;7;एक}	तद्{सर्वनाम;स्त्री;7;एक}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7	उसमें	-	-	-	-	-
2.1	रघोः	2	रघोः	रघु{पुं;6;एक}/रघु{पुं;5;एक}	रघु{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	रघु_की	-	-	-	-	-
3.1	सूनुः	3	सूनुः	सूनु{पुं;1;एक}/सूनु{स्त्री;1;एक}	सूनु{स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	सूनु	-	-	-	-	-
4.1	उपस्थितायां	4	उपस्थितायां	उपस्थिता{स्त्री;7;एक(उप_ष्था1;क्त;भ्वादिः)}	उपस्थिता{स्त्री;7;एक(उप_ष्था1;क्त;भ्वादिः)}	अधिकरणम्,12.2	अधिकरणम्,12.2	N7	उप_ष्था1या_हुई	-	-	-	-	-
5.1	वृणीत	5	वृणीत	वृणीत	वृणीत	वाक्यकर्म,9.1	वाक्यकर्म,9.1	KP	-	-	-	-	-	-
6.1	माम्	6	मां	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,5.1	कर्म,5.1	N2	मुझे	-	-	-	-	-
7.1	न 	7	न	न{अव्य}	न{अव्य}	प्रतिषेधः,5.1	प्रतिषेधः,5.1	NA	नेती	-	-	-	-	-
8.1	इति	8	इति	इति{अव्य}	इति{अव्य}	वाक्यकर्मद्योतकः,5.1	वाक्यकर्मद्योतकः,5.1	NA	-	-	-	-	-	-
9.1	(विचिन्त्य)	-	(विचिन्त्य)	वि_चित्1{ल्यप्;अव्यय}	वि_चित्1{ल्यप्;अव्यय}	पूर्वकालः,10.2	पूर्वकालः,10.2	NA	-	-	-	-	-	-
10.1	सम-	9	समाकुल	सम	सम	अव्ययीभावः,10.2	अव्ययीभावः,10.2	CP	वर्ष-	-	-	-	-	-
10.2	आकुलः	-	-	आकुल{पुं;1;एक}	आकुल{पुं;1;एक}	कर्तृसमानाधिकरणम्,11.1	कर्तृसमानाधिकरणम्,11.1	N1				-	-	
11.1	अभूत्	10	अभूत्	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,3;सकर्मक.1	अभिहित_कर्ता,3;सकर्मक.1	KP	ध्_भू1_प्प्_स्क्या	-	-	-	-	-
12.1	वाम-	11	वामेतरः	वाम	वाम	पञ्चमी-तत्पुरुषः,12.2	पञ्चमी-तत्पुरुषः,12.2	CP	तरः	-	-	-	-	-
12.2	इतरः	-	-	इतरः{पुं;1;एक}	इतरः{पुं;1;एक}	विशेषणम्,15.1	विशेषणम्,15.1	N1				-	-	
13.1	संशयम्	12	संशयम्	संशय{पुं;2;एक}	संशय{पुं;2;एक}	कर्म,17.1	कर्म,17.1	N2	शंका_को	-	-	-	-	-
14.1	अस्य	13	अस्य	इदम्{सर्वनाम;नपुं;6;एक}/इदम्{सर्वनाम;पुं;6;एक}	इदम्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,13.1	षष्ठीसम्बन्धः,13.1	N6	इसकी	-	-	-	-	-
15.1	बाहुः	14	बाहुः	बाहु{पुं;1;एक}	बाहु{पुं;1;एक}	कर्ता,17.1	कर्ता,17.1	N1	भुजा_ने	-	-	-	-	-
16.1	केयूर-	15	केयूरबन्धोच्छ्वसितैर्नुनोद	केयूर	केयूर	षष्ठी-तत्पुरुषः,16.2	षष्ठी-तत्पुरुषः,16.2	CP	विवसित_हुआ_हुआ	-	-	-	-	-
16.2	बन्धः-	-	-	बन्धः	बन्धः	षष्ठी-तत्पुरुषः,16.3	षष्ठी-तत्पुरुषः,16.3	CP	विवसित_हुआ_हुआ	-	-	-	-	-
16.3	उच्छ्वसितैः	-	-	उत्_श्वस्1{क्त;श्वसँ;अदादिःउत्_श्वसित;नपुं;3;बहु}/उत्_श्वस्1{क्त;श्वसँ;अदादिःउत्_श्वसित;पुं;3;बहु}	उत्_श्वस्1{क्त;श्वसँ;अदादिःउत्_श्वसित;पुं;3;बहु}	हेतुः,17.1	हेतुः,17.1	N3				-	-	
17.1	नुनोद	-	नुनोद	णुद्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;णुदँ;तुदादिः}/णुद्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;णुदँ;तुदादिः}	णुद्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;णुदँ;तुदादिः}	अभिहित_कर्ता,16;सकर्मक.1	अभिहित_कर्ता,16;सकर्मक.1	KP	ध्_णुद्1_प्प्_स्क्या	-	-	-	-	-
