index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	इति	-	इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ऐसा	-	-	-	-	-
2.1	तौ	-	तौ	तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;1;द्वि}	विशेषणम्,3.3	विशेषणम्,3.3	N1	वे	-	-	-	-	-
3.1	विरह-	-	विरह-अन्तर-क्षमौ	विरह	विरह	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	विरह-अन्तर-योग्य	-	-	-	-	-
3.2	अन्तर-	-	-	अन्तर	अन्तर	बहुव्रीहिः,3.3	बहुव्रीहिः,3.3	CP	विरह-अन्तर-योग्य	-	-	-	-	-
3.3	क्षमौ	-	-	क्षम{पुं;8;द्वि}/क्षम{पुं;1;द्वि}/क्षम{पुं;2;द्वि}	क्षम{पुं;1;द्वि}	सम्बन्धः,7.1	सम्बन्धः,7.1	N1				-	-	
4.1	अत्यन्तगता	-	अत्यन्तगता	अत्यन्तगता{स्त्री;1;एक}	अत्यन्तगता{स्त्री;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	अत्यन्तगता	-	-	-	-	-
5.1	त्वं	-	त्वं	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	तुम	-	-	-	-	-
6.1	कथं	-	कथं	कथम्{अव्य}	कथम्{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	कैसे	-	-	-	-	-
7.1	मां	-	मां	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,9.1	कर्म,9.1	N2	मुझे	-	-	-	-	-
8.1	न	-	न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	नहीं	-	-	-	-	-
9.1	दहेः	-	दहेः	दह्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;दहँ;:भ्वादिः}	दह्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;दहँ;:भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	जलाओ	-	-	-	-	-
