index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	भग्न-			भग्न	भग्न	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP						
1.2	दैत्य-	-	दैत्य-असि-धारैः	दैत्य	दैत्य	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	भञ्ज्-दैत्य-तलवार-धार	-	-	-	-	-
1.3	असि-	-	-	दैत्य	असि	षष्ठी-तत्पुरुषः,1.4	षष्ठी-तत्पुरुषः,1.4	CP	भञ्ज्-दैत्य-तलवार-धार	-	-	-	-	-
1.4	धारैः	-	-	धार{पुं;3;बहु}	धार{पुं;3;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N3				-	-	
2.1	चतुर्भिः	-	चतुर्भिः	चतुर्{संख्येयम्;नपुं;3;बहु}/चतुर्{संख्येयम्;पुं;3;बहु}	चतुर्{संख्येयम्;नपुं;3;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N3	चतुरों_से	-	-	-	-	-
3.1	दन्तैः	-	दन्तैः	दन्त{पुं;3;बहु}	दन्त{पुं;3;बहु}	करणम्,8.1	करणम्,8.1	N3	दाँतों_से	-	-	-	-	-
4.1	सुर-	-	सुर-गजः	सुर	सुर	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	देव-हाथी	-	-	-	-	-
4.2	गजः	-	-	गज{पुं;1;एक}	गज{पुं;1;एक}	उपमानम्,5.1	उपमानम्,5.1	N1				-	-	
5.1	इव	-	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.1	उपमान_द्योतकः,7.1	NA	जैसे	-	-	-	-	-
6.1	अवनि-	-	अवनि-पतीनाम्	अवनि	अवनि	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	अवनि-पतियों_की	-	-	-	-	-
6.2	पतीनाम्	-	-	पति{पुं;6;बहु}	पति{पुं;6;बहु}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6				-	-	
7.1	पतिः	-	पतिः	पति{पुं;1;एक}	पति{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	पति_ने	-	-	-	-	-
8.1	चकाशे	-	चकाशे	काश्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;काशृँ;:भ्वादिः}/काश्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;काशृँ;:भ्वादिः}	काश्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;काशृँ;:भ्वादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	ध्_काश्1_अप्_स्क्या	-	-	-	-	-
