index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सः	1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	उसने	-	-	-	-	-
2.1	तत्र	2	तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,4.1	देशाधिकरणम्,4.1	NA	वहाँ	-	-	-	-	-
3.1	उपचारवत्सु	6	उपचारवत्सु	उपचार{मतुप्;पुं;7;बहु}/उपचार{मतुप्;नपुं;7;बहु}	उपचार{मतुप्;पुं;7;बहु}	विशेषणम्,5.3	विशेषणम्,5.3	N7	उपचार	-	-	-	-	-
4.1	मञ्चेषु	3	मञ्चेषु	मञ्च{पुं;7;बहु}	मञ्च{पुं;7;बहु}	अधिकरणम्,3.1	अधिकरणम्,3.1	N7	मञ्चों_में	-	-	-	-	-
5.1	सिंह-	5	सिंहासनस्थान्	सिंह	सिंह	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	-	-	-	-	-	-
5.2	आसन-	-	-	आसन	आसन	सप्तमी-तत्पुरुषः,5.3	सप्तमी-तत्पुरुषः,5.3	CP	-	-	-	-	-	-
5.3	स्थान्	-	-	स्थ{पुं;2;बहु}	स्थ{पुं;2;बहु}	कर्म,11.1	कर्म,11.1	N2				-	-	
6.1	मनोज्ञ-	4	मनोज्ञवेषान्	मनोज्ञ	मनोज्ञ	षष्ठ्यर्थ-बहुव्रीहिः,6.2	षष्ठ्यर्थ-बहुव्रीहिः,6.2	CP	मनोज्ञ-वेष	-	-	-	-	-
6.2	वेषान्	-	-	वेष{पुं;2;बहु}	वेष{पुं;2;बहु}	कर्म,11.1	कर्म,11.1	N2				-	-	
7.1	वैमानिकानां	7	वैमानिकानां	वैमानिक{पुं;6;बहु}/वैमानिक{नपुं;6;बहु}	वैमानिक{नपुं;6;बहु}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	देवयान_में_आसीनों_के	-	-	-	-	-
8.1	मरुताम्	8	मरुताम्	मरुत्{पुं;6;बहु}	मरुत्{पुं;6;बहु}	षष्ठीसम्बन्धः,9.2	षष्ठीसम्बन्धः,9.2	N6	हवाओं_का	-	-	-	-	-
9.1	आकृष्ट-	10	आकृष्टलीलान्	आकृष्ट	आकृष्ट	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP	-	-	-	-	-	-
9.2	लीलान्	-	-	लील{पुं;2;बहु}	लील{पुं;2;बहु}	विशेषणम्,10.3	विशेषणम्,10.3	N2				-	-	
10.1	नर-	11	नरलोकपालान्	नर	नर	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	नर-लोक-पाल	-	-	-	-	-
10.2	लोक-	-	-	लोक	लोक	उपपद-तत्पुरुषः,10.3	उपपद-तत्पुरुषः,10.3	CP	नर-लोक-पाल	-	-	-	-	-
10.3	पालान्	-	-	पाल{पुं;2;बहु}	पाल{पुं;2;बहु}	कर्म,11.1	कर्म,11.1	N2				-	-	
11.1	अपश्यत्	9	अपश्यत्	दृश्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	देखा	-	-	-	-	-
