index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	प्र-	2	प्रकामम्	प्र	प्र	प्रादि-समासः,1.2	प्रादि-समासः,1.2	CP	प्र-काम	-	-	-	-	-
1.2	कामम्	-	-	कामम्{अव्य}/काम{पुं;2;एक}/काम{नपुं;1;एक}/काम{नपुं;2;एक}	काम{नपुं;1;एक}	विशेषणम्,2.2	विशेषणम्,2.2	N1				-	-	
2.1	प्रिय-	3	प्रियदर्शनः	प्रिय	प्रिय	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	प्रिय-दर्शन	-	-	-	-	-
2.2	दर्शनः	-	-	दर्शन{पुं;1;एक}	दर्शन{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1				-	-	
3.1	अपि	4	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	भी	-	-	-	-	-
4.1	सः	6	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	वह	-	-	-	प्रदीपः	रघुवंशस्य राजा
5.1	क्षितीशः	7	क्षितीशः	क्षितीश{पुं;1;एक}	क्षितीश{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	क्षितीश	-	-	-	-	-
6.1	तस्याः	1	तस्याः	तद्{सर्वनाम;स्त्री;6;एक}/तद्{सर्वनाम;स्त्री;5;एक}/तस्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;तसुँ;:दिवादिः}	तद्{सर्वनाम;स्त्री;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	उसकी	-	-	-	इन्दुमत्याः	राजकुमारी
7.1	रुचये	8	रुचये	रुचि{स्त्री;4;एक}	रुचि{स्त्री;4;एक}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	N4	रुचि_के_लिये	-	-	-	-	-
8.1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	नहीं	-	-	-	-	-
9.1	बभूव	9	बभूव	भू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भू;:भ्वादिः}/भू1{कर्तरि;लिट्;म;बहु;परस्मैपदी;भू;:भ्वादिः}/भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	हुआ	-	-	-	-	-
10.1	शरत्-	6	शरत्प्रमृष्टअम्बुधरउपरोधः 	शरत्	शरत्	तृतीया-तत्पुरुषः,10.2	तृतीया-तत्पुरुषः,10.2	CP	-	-	-	-	-	-
10.2	प्रमृष्ट-	-	-	प्रमृष्ट	प्रमृष्ट	कर्मधारयः,10.3	कर्मधारयः,10.3	CP	-	-	-	-	-	-
10.3	अम्बु-	-	-	अम्बु	अम्बु	उपपद-तत्पुरुषः,10.4	उपपद-तत्पुरुषः,10.4	CP	-	-	-	-	-	-
10.4	धर-	-	-	धर	धर	षष्ठी-तत्पुरुषः,10.5	षष्ठी-तत्पुरुषः,10.5	CP	-	-	-	-	-	-
10.5	उपरोधः 	-	-	उपरोध{पुं;1;एक(उप_रुध्1;घञ्;रुधादिः)}	उपरोध{पुं;1;एक(उप_रुध्1;घञ्;रुधादिः)}	विशेषणम्,11.2	विशेषणम्,11.2	N1				-	-	
11.1	पर्याप्त-	13	पर्याप्तकलः	पर्याप्त	पर्याप्त	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	CP	-	-	-	-	-	-
11.2	कलः	-	-	कल{पुं;1;एक}	कल{पुं;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1				-	-	
12.1	शशी	11	शशी	शशिन्{पुं;1;एक}	शशिन्{पुं;1;एक}	कर्ता,16.1	कर्ता,16.1	N1	चाँद	-	-	-	-	-
13.1	नलिन्याः	14	नलिन्याः	नलिनी{स्त्री;5;एक}/नलिनी{स्त्री;6;एक}	नलिनी{स्त्री;6;एक}	षष्ठीसम्बन्धः,14.1	षष्ठीसम्बन्धः,14.1	N6	नलिनी_की	-	-	-	-	-
14.1	रुचये	8	रुचये	रुचि{स्त्री;4;एक}	रुचि{स्त्री;4;एक}	प्रयोजनम्,16.1	प्रयोजनम्,16.1	N4	रुचि_के_लिये	-	-	-	-	-
15.1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,16.1	प्रतिषेधः,16.1	NA	नहीं	-	-	-	-	-
16.1	बभूव	9	बभूव	भू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भू;:भ्वादिः}/भू1{कर्तरि;लिट्;म;बहु;परस्मैपदी;भू;:भ्वादिः}/भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	उपमानम्,17.1	उपमानम्,17.1	KP	हुआ	-	-	-	-	-
17.1	इव	12	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,9.1	उपमान_द्योतकः,9.1	NA	जैसे	-	-	-	-	-
