index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अथ	1	अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,14.1	सम्बन्धः,14.1	NA	और	-	-	-	-	-
2.1	विदुषा	8	विदुषा	विद्वस्{पुं;3;एक}	विद्वस्{पुं;3;एक}	कर्ता,14.1	कर्ता,14.1	N3	विद्वान्_से	-	-	-	-	-
3.1	तेन	2	तेन	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनुँ;:तनादिः}	तद्{सर्वनाम;पुं;3;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N3	उसके_द्वारा	-	-	-	सः 	राजा अजः  
4.1	गुण-	5	गुणशेषाम्	गुण	गुण	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	गुण-शेष	-	-	-	-	-
4.2	शेषाम्	-	-	शेषा{स्त्री;2;एक}	शेषा{स्त्री;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2				-	-	
5.1	दश-	3	दशाहतः	दश	दश	द्विगुः,5.2	द्विगुः,5.2	CP	दश-आहत	-	-	-	-	-
5.2	आहतः	-	-	आहत{पुं;5;एक}	आहत{पुं;5;एक}	अपादानम्,6.1	अपादानम्,6.1	N5				-	-	
6.1	परे	4	परे	पर{नपुं;1;द्वि}/पर{नपुं;2;द्वि}/पर{सर्वनाम;पुं;1;बहु}/पर{सर्वनाम;नपुं;1;द्वि}/पर{सर्वनाम;नपुं;2;द्वि}/परा{सर्वनाम;स्त्री;1;द्वि}/परा{सर्वनाम;स्त्री;2;द्वि}/पर{नपुं;8;द्वि}/परा{स्त्री;8;एक}/परा{स्त्री;8;द्वि}/पर{पुं;7;एक}/पर{नपुं;7;एक}/पर{सर्वनाम;पुं;7;एक}/पर{सर्वनाम;नपुं;7;एक}	पर{सर्वनाम;नपुं;7;एक}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	पर_में	-	-	-	-	-
7.1	भामिनीम्	7	भामिनीम्	भामिनी{स्त्री;2;एक}	भामिनी{स्त्री;2;एक}	कर्म,8.1	कर्म,8.1	N2	सुन्दर-स्_का	-	-	-	-	-
8.1	उपदिश्य	6	उपदिश्य	दिश्1{अव्य;ल्यप्;दिशँ;:तुदादिः}	उप_दिश्1{अव्य;ल्यप्;दिशँ;:तुदादिः}	पूर्वकालः,14.1	पूर्वकालः,14.1	NA	उपदेश_दे_कर	-	-	-	-	-
9.1	विधयः	9	विधयो	विधि{पुं;1;बहु}	विधि{पुं;1;बहु}	विशेषणम्,14.1	विशेषणम्,14.1	N1	-	-	-	-	-	-
10.1	महर्द्धयः	10	महर्द्धयः	महर्द्धि{पुं;1;बहु}	महर्द्धि{पुं;1;बहु}	कर्म,14.1	कर्म,14.1	N1	-	-	-	-	-	-
11.1	पुरः	11	पुर	पॄ3{कर्तरि;लोट्;म;एक;परस्मैपदी;पॄ;:चुरादिः}/पर{पुं;8;एक}/पर{नपुं;8;एक}	पर{पुं;6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	पर	-	-	-	-	-
12.1	उपवने	13	उपवने	उपवन{नपुं;1;द्वि}/उपवन{नपुं;2;द्वि}/उपवन{नपुं;8;द्वि}/उपवन{नपुं;7;एक}	उपवन{नपुं;7;एक}	अधिकरणम्,14.1	अधिकरणम्,14.1	N7	बगीचे_में	-	-	-	-	-
13.1	एव	12	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	ही	-	-	-	-	-
14.1	समाप्यत	14	समापिताः	सम्_आप्1{कर्मणि;लङ्;प्र;एक;आत्मनेपदी;आपॢँ;:स्वादिः}	सम्_आप्1{कर्मणि;लङ्;प्र;एक;आत्मनेपदी;आपॢँ;:स्वादिः}	अभिहित_कर्म,10;सकर्मक.1	अभिहित_कर्म,10;सकर्मक.1	KP	समाप्त_हुआ_गया	-	-	-	-	-
