index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अजन्मनः	-	अजन्मनः	अजन्मनः{नपुं,6;एक}	अजन्मनः{नपुं;6;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N6	-	-	-	-	-	-
2.1	पुरुषस्य	-	पुरुषस्य	पुरुष{पुं;6;एक}	पुरुष{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	पुरुष_का	-	-	-	-	-
3.1	पदेषु	-	पदेषु	पद{नपुं;7;बहु}	पद{नपुं;7;बहु}	अधिकरणम्,15.1	अधिकरणम्,15.1	N7	पैरों_में	-	-	-	-	-
4.1	समतीतं	-	समतीतं	समतीत{पुं;2;एक}/समतीत{नपुं;1;एक}/समतीत{नपुं;2;एक}	समतीत{पुं;2;एक}	सुप्_समुच्चितः,10.1	सुप्_समुच्चितः,10.1	N2	बीता_हुए_को	-	-	-	-	-
5.1	च	-	च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	और	-	-	-	-	-
6.1	भवत्	-	भवत्	भवत्{नपुं;1;एक}/भवत्{नपुं;2;एक}	भवत्{नपुं;1;एक}	सुप्_समुच्चितः,10.1	सुप्_समुच्चितः,10.1	N1	आप	-	-	-	-	-
7.1	च	-	च	च{अव्य}	च{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	और	-	-	-	-	-
8.1	भावि	-	भावि	भाविन्{नपुं;1;एक}/भाविन्{नपुं;2;एक}	भाविन्{नपुं;1;एक}	सुप्_समुच्चितः,10.1	सुप्_समुच्चितः,10.1	N1	भाविन्	-	-	-	-	-
9.1	च	-	च	च{अव्य}	च{अव्य}	समुच्चितः,10.1	समुच्चितः,10.1	NA	और	-	-	-	-	-
10.1	त्रितयं	-	त्रितयं	त्रितयम्{नपुं;2;एक}	त्रितयम्{नपुं;2;एक}	कर्म,15.1	कर्म,15.1	N2	-	-	-	-	-	-
11.1	सः	-	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,15.1	कर्ता,15.1	N1	वह	-	-	-	-	-
12.1	निष्प्रतिघेन	-	निष्प्रतिघेन	निष्प्रतिघेन{नपुं;3;एक}	निष्प्रतिघेन{नपुं;3;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N3	-	-	-	-	-	-
13.1	ज्ञानमयेन	-	ज्ञानमयेन	ज्ञान{मयट्;पुं;3;एक}/ज्ञान{मयट्;नपुं;3;एक}	ज्ञान{मयट्;पुं;3;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N3	ज्ञान_से	-	-	-	-	-
14.1	चक्षुषा	-	चक्षुषा	चक्षुस्{नपुं;3;एक}	चक्षुस्{नपुं;3;एक}	करणम्,15.1	करणम्,15.1	N3	आँख_से	-	-	-	-	-
15.1	पश्यति	-	पश्यति	दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;:भ्वादिः}/पश्यत्{पुं;7;एक(दृश्1;शतृ_लट्;दृशिँर्;:भ्वादिः)}/पश्यत्{नपुं;7;एक(दृश्1;शतृ_लट्;दृशिँर्;:भ्वादिः)}	दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;:भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	देखता_है	-	-	-	-	-
16.1	हि	-	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,15.1	सम्बन्धः,15.1	NA	हि	-	-	-	-	-
