index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	प्राजापत्य-	1	प्राजापत्योपनीतं	प्राजापत्य	प्राजापत्य	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP	प्राजापत्य-ण्थ्या_हुए	-	-	-	-	-
1.2	उपनीतम्	-	-	उपनीत{पुं;2;एक(प्राजापत्य	उपनीत{नपुं;2;एक(प्राजापत्य	विशेषणम्,2.2	विशेषणम्,2.2	N2				-	-	
2.1	तत्-	2	तदन्नं	तत्	तत्	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	तत्-अन्न_की	-	-	-	-	-
2.2	अन्नम्	-	-	अन्न{पुं;2;एक}/अन्न{नपुं;1;एक}/अन्न{नपुं;2;एक}	अन्न{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	N2				-	-	
3.1	नृपः	-	-	नृप{पुं;1;एक}	नृप{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	राजा_ने	-	-	-	-	-
4.1	प्रत्यग्रहीत्	-	-	प्रति_ग्रह्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;ग्रहँ;:क्र्यादिः}	प्रति_ग्रह्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;ग्रहँ;:क्र्यादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP	-	-	-	-	-	-
5.1	वृषा	4	वृषेव	वृषा{स्त्री;1;एक}	वृषा{स्त्री;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	वृषा	-	-	-	उपमानम्,6	-
6.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,5.1	उपमान_द्योतकः,5.1	NA	जैसे	-	-	-	-	-
7.1	पयसाम्	5	पयसां	पयस्{नपुं;6;बहु}	पयस्{नपुं;6;बहु}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	दूध_के	-	-	-	-	-
8.1	सारम्	6	सारमाविष्कृतमुदन्वता	सार{नपुं;1;एक}/सार{नपुं;2;एक}/सार{पुं;2;एक}	सार{पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	सारम्-आविष्कृतम्-उदन्वत्_से	-	-	-	-	-
9.1	उदन्वता	-	-	उदन्वत्{पुं;3;एक}	उदन्वत्{पुं;3;एक}	कर्ता,10.1	कर्ता,10.1	N3	-	-	-	-	-	-
10.1	आविष्कृतम्	-	-	"आविष्कृत{पुं;2;एक{कृदन्त}({कृत्_धातु;कृ2}क्त{धातुः कृञ्} स्वादिः)/आविष्कृत{नपुं;2;एक{कृदन्त}({कृत्_धातु;कृ2}क्त{धातुः कृञ्}   आविष्कृत{पुं;2;एक{कृदन्त}({कृत्_धातु;कृ2}क्त{धातुः कृञ्}तनादिः)/आविष्कृत{नपुं;2;एक{कृदन्त}({कृत्_धातु;कृ2}क्त{धातुः कृञ्}तनादिः)/आविष्कृत{नपुं;1;एक{कृदन्त}({कृत्_धातु;कृ2}क्त{धातुः कृञ्}तनादिः)"".1 आविष्कृत{पुं;2;एक{कृदन्त}({कृत्_धातु;कृ2}क्त{धातुः कृञ्}तनादिः)/आविष्कृत{पुं;2;एक(आङ्_विश्_कृ2;क्त;स्वादिः)}"	आविष्कृत{पुं;2;एक(आङ्_विश्_कृ2;क्त;स्वादिः)}	कर्म,7.1	कर्म,7.1	N2						
