index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	इक्षु-	1.1	इक्षुच्छायानिषादिन्यस्तस्य	इक्षु	इक्षु	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	ईख-च्छाया-निषादिनी	-	-	-	-	-
1.2	च्छाया-	1.2	-	च्छाया	च्छाया	सप्तमी-तत्पुरुषः,1.3	सप्तमी-तत्पुरुषः,1.3	CP	ईख-च्छाया-निषादिनी	-	-	-	-	-
1.3	निषादिन्यः	1.3	-	निषादिनी{स्त्री;8;बहु}/निषादिनी{स्त्री;1;बहु}	निषादिनी{स्त्री;1;बहु}	विशेषणम्,6.2	विशेषणम्,6.2	N1				-	-	
2.1	तस्य	4.1		तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N6	उस					
3.1	गोप्तुः	3.1	गोप्तुर्गुणोदयम्  	गोप्तृ{पुं;5;एक(गुप्1;तृच्;गुपूँ;:भ्वादिः)}/गोप्तृ{पुं;6;एक(गुप्1;तृच्;गुपूँ;:भ्वादिः)}/गोप्तृ{नपुं;5;एक(गुप्1;तृच्;गुपूँ;:भ्वादिः)}/गोप्तृ{नपुं;6;एक(गुप्1;तृच्;गुपूँ;:भ्वादिः)}	गोप्तृ{पुं;6;एक(गुप्1;तृच्;गुपूँ;:भ्वादिः)}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	-	-	-	-	-	-
4.1	गुण-	5.1	-	गुण	गुण	षष्ठ्यर्थ-बहुव्रीहिः,4.2	षष्ठ्यर्थ-बहुव्रीहिः,4.2	CP	गुण-उदय	-	-	-	-	-
4.2	उदयम्	5.2	-	उदय{पुं;2;एक}	उदय{नपुं;2;एक(गुण	विशेषणम्,5.4	विशेषणम्,5.4	N2				-	-	
5.1	आ-	6.1	आकुमारकथोद्घातम्	आ	आ	अव्ययीभावः,5.2	अव्ययीभावः,5.2	CP	आ-कुमार-कथ-उद्धात_को	-	-	-	-	-
5.2	कुमार-	6.2	-	कुमार	कुमार	षष्ठ्यर्थ-बहुव्रीहिः,5.3	षष्ठ्यर्थ-बहुव्रीहिः,5.3	CP	आ-कुमार-कथ-उद्धात_को	-	-	-	-	-
5.3	कथ-	6.3	-	कथ	कथ	षष्ठी-तत्पुरुषः,5.4	षष्ठी-तत्पुरुषः,5.4	CP	आ-कुमार-कथ-उद्धात_को	-	-	-	-	-
5.4	उद्घातम्	6.4	-	उद्धात{पुं;2;एक}	उद्धात{नपुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2				-	-	
6.1	शालि-	2.1	शालिगोप्यो	शालि	शालि	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	शालि-गोपियों_ने					
6.2	गोप्यः	2.2		गोपी{स्त्री;1;बहु}	गोपी{स्त्री;1;बहु}	कर्ता,7.1	कर्ता,7.1	N1						
7.1	जगुः	8.1	जगुर्यशः	गा2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;गा;:जुहोत्यादिः}/गै1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;गै;:भ्वादिः}	गै1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;गै;:भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,2;सकर्मक.1	KP	गाया	-	-	-	-	-
8.1	यशः	7.1		यशस्{नपुं;1;एक}/यशस्{नपुं;2;एक}/यशस्{नपुं;8;एक}	यशस्{नपुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	यश_को					
