index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	iyaM	-	iyaM	ixam{sarvanAma;swrI;1;eka}	ixam{sarvanAma;swrI;1;eka}	viSeRaNam,5	yaha	-	-	-	-	-
2	praWamA	-	praWamA	praWamA{swrI;1;eka}/praWamA{swrI;1;eka}	praWamA{swrI;1;eka}/praWamAswrI;1;eka}	viSeRaNam,5	praWamA	-	-	-	-	-
3	rahaHsaKI	-	rahaHsaKI	rahaHsaKI	rahaHsaKI{swrI;1;eka}	viSeRaNam,5	-	-	-	-	-	-
4	gawi-viBrama-sAxa-nIravA	-	gawi-viBrama-sAxa-nIravA	gawi-Bram1{GaF;Bramuz;:BvAxiH}/Bram2{GaF;Bramuz;:xivAxiH-sAxa-nIravA;swrI;1;eka}	gawi-vi_Bram1{GaF;Bramuz;:BvAxiH}/vi_Bram2GaF;Bramuz;:xivAxiH-sAxa-nIravA;swrI;1;eka}	viSeRaNam,5	-	-	-	-	-	-
5	raSanA	-	raSanA	raSanA{swrI;1;eka}	raSanA{swrI;1;eka}	karwA,13	raSanA	-	-	-	-	-
6	aprawiboXa-SAyinIM	-	aprawiboXa-SAyinIM	aprawiboXa-SAyinIm}	aprawiboXa-SAyinI{swrI;2;eka}	viSeRaNam,7	aprawiboXa-	-	-	-	-	-
7	wvAm	-	wvAm	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	sambanXaH,8	wumheM	-	-	-	-	-
8	anu	-	anu	anu{avya}	anu{avya}	sambanXaH,13	bAxa	-	-	-	-	-
9	SucA	-	SucA	Suc{swrI;3;eka}/SucA{swrI;1;eka}	Suc{swrI;3;eka}/SucAswrI;1;eka}	karaNam,10	raMja_se	-	-	-	-	-
10	mqwA	-	mqwA	mqwA{swrI;1;eka(mq1;kwa;mqf;:wuxAxiH)}	mqwA{swrI;1;eka(mq1;kwa;mqf;:wuxAxiH)}	upamAnam,11	mqwa	-	-	-	-	-
11	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,5	jEse	-	-	-	-	-
12	na	-	na	na{avya}	na{avya}	prawiReXaH,13	nahIM	-	-	-	-	-
13	lakRyawe	-	lakRyawe	lakR1{karmaNi;lat;pra;eka;AwmanepaxI;lakRaz;:curAxiH}/lakR2{karmaNi;lat;pra;eka;AwmanepaxI;lakRaz;:curAxiH}	lakR1{karmaNi;lat;pra;eka;AwmanepaxI;lakRaz;:curAxiH}/lakR2karmaNi;lat;pra;eka;AwmanepaxI;lakRaz;:curAxiH}	-	xeKA_jAwA_hE	-	-	-	-	-
14	iwi	-	iwi	iwi{avya}	iwi{avya}	sambanXaH,13	EsA	-	-	-	-	-
15	na	-	na	na{avya}	na{avya}	prawiReXaH,13	nahIM	-	-	-	-	-
