index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
7	SqNuyAH	4	SqNuyAswe	SruNuyAH}	SruNuyAH{Sru;karwari;viXilif;ma;eka;parasmEpaxI{XAwuH Sru} BvAxiH}}	aBihiwa_karwA,17;sakarmaka						
8	we			wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;4;eka}/yuRmax{sarvanAma;6;eka}	wax{sarvanAma;puM;1;bahu}	karwA,11	ve					
9	ca	5	ca	ca{avya}	ca{avya}	sambanXaH,11	Ora					
10	yaw	6	yaxbrUyuH	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yax{sarvanAma;napuM;2;eka}	karma,11					niwya_sambanXaH,17	
11	brUyuH			brU1{karwari;viXilif;pra;bahu;parasmEpaxI;brUF;:axAxiH}	brU1{karwari;viXilif;pra;bahu;parasmEpaxI;brUF;:axAxiH}	aBihiwa_karwA,8;sakarmaka	kaheM					
12	kuryAH	7	kuryAScEvAvicArayan	kq3{karwari;viXilif;ma;eka;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;viXilif;ma;eka;parasmEpaxI;dukqF;:wanAxiH}	samucciwaH,7	karo					
13	ca			ca{avya}	ca{avya}	samuccaya_xyowakaH,7	Ora					
14	eva			eva{avya}	eva{avya}	sambanXaH,15	hI					
15	avicArayan			a-vi_cArayaw{puM;1;eka{kqxanwa}({kqw_XAwu car2} Sawq_lat{XAwuH caraz} curAxiH)}	a-vi_cArayaw{puM;1;eka{kqxanwa}({kqw_XAwu car2} Sawq_lat{XAwuH caraz} curAxiH)}	varwamAnasamAnakAlaH,12						
16	(wvam)			yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,7						
17	(waw)			wax{sarvanAma;napuM;1;eka}	wax{sarvanAma;napuM;2;eka}	karma,7					niwya_sambanXaH,10	
