index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	gAnXArI	1	gAnXArI	gAnXArI{swrI;1;eka}/gAnXAri{puM;1;xvi}/gAnXAri{puM;2;xvi}/gAnXAri{puM;8;xvi}	gAnXArI{swrI;1;eka}	karwA,9	gAnXArI					
2	ca	2	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,1	Ora					
3	mahABAgA	3	mahABAgA	mahABAgA{swrI;1;eka}	mahABAgA{swrI;1;eka}	viSeRaNam,1	mahABAgA					
4	prAjFA	4	prAjFA	prAjFA{swrI;1;eka}	prAjFA{swrI;1;eka}	viSeRaNam,1	prAjFA					
5	karuNa-vexinI	5	karuNavexinI	karuNa-vexin{napuM;1;xvi}/vexin{napuM;2;xvi}/vexin{napuM;8;xvi}/vexi{napuM;8;xvi}/vexi{napuM;1;xvi}/vexi{napuM;2;xvi}/vexinI{swrI;1;eka}	karuNa-vexinI{swrI;1;eka}	viSeRaNam,1	anukampA-jFAwA					
6	puwra-Sokam	6	puwraSokam	puwra-Soka{puM;2;eka}/Soka{napuM;1;eka}/Soka{napuM;2;eka}	puwra-Soka{puM;2;eka}	karma,9	puwra-Soka_ko					
7	mahA-rAjaH	7	mahArAjaH	mahA-rAja{puM;1;eka}	mahA-rAja{puM;1;eka}	samucciwaH,1	camako					
8	XEryeNa	8	XEryeNoxvahawe	XErya{napuM;3;eka}	XErya{napuM;3;eka}	kriyAviSeRaNam,9	XErya_se					
9	uxvahawe			uw_vah1{karwari;lat;pra;eka;AwmanepaxI;vahaz;:BvAxiH}/uxvahaw{puM;4;eka(vah1;Sawq_lat;vahaz;:BvAxiH)}/uxvahaw{napuM;4;eka(vah1;Sawq_lat;vahaz;:BvAxiH)}	uw_vah1{karwari;lat;pra;eka;AwmanepaxI;vahaz;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	uTAwA_hE					
10	BqSam	9	BqSam	BqSam{avya}/BqSa{napuM;1;eka}/BqSa{napuM;2;eka}	BqSam{avya}	viSeRaNam,8						
