index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,3	vaha					
2	hi	2	hi	hi{avya}	hi{avya}	sambanXaH,8	hi					
3	rAjA	3	rAjA	rAjan{puM;1;eka}	rAjan{puM;1;eka}	samucciwaH,10	rAjA					
4	hawa-AmAwyaH	4	hawAmAwyo	han1{kwa;hanaz;:axAxiH-AmAwya;puM;1;eka}	han1{kwa;hanaz;:axAxiH-AmAwya;puM;1;eka}	viSeRaNam,3						
5	hawa-puwraH	5	hawapuwro	han1{kwa;hanaz;:axAxiH-puwra;puM;1;eka}	han1{kwa;hanaz;:axAxiH-puwra;puM;1;eka}	viSeRaNam,3						
6	nirASrayaH	6	nirASrayaH	nirASraya{puM;1;eka}	nirASraya{puM;1;eka}	viSeRaNam,3						
7	kaWam	7	kaWamAsIxXawESvaryo	kaWam{avya}	kaWam{avya}	kriyAviSeRaNam,8	kEse					
8	AsIw			as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,10	We					
9	hawa-ESvaryaH			han1{kwa;hanaz;:axAxiH-ESvarI;swrI;1;bahu}/ESvarI{swrI;8;bahu}/ESvarya{puM;1;eka}	ESvarya{puM;1;eka}	viSeRaNam,3	ESvarya					
10	gAnXArI	8	gAnXArI	gAnXArI{swrI;1;eka}/gAnXAri{puM;1;xvi}/gAnXAri{puM;2;xvi}/gAnXAri{puM;8;xvi}	gAnXArI{swrI;1;eka}	karwA,8	gAnXArI					
11	ca	9	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,10	Ora					
12	yaSasvinI	10	yaSasvinI	yaSasvin{napuM;1;xvi}/yaSasvin{napuM;2;xvi}/yaSasvinI{swrI;1;eka}/yaSasvin{napuM;8;xvi}	yaSasvinI{swrI;1;eka}	viSeRaNam,10	yaSasvinI					
