index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	puwra-Soka-sama-AhawaH			puwra-Soka-sama-Af_han1{karwari;lat;pra;xvi;parasmEpaxI;hanaz;:axAxiH}/puwra-Soka-sama-Ahawa{puM;1;eka(han1;kwa;hanaz;:axAxiH)}	puwra-Soka-sama-Ahawa{puM;1;eka(han1;kwa;hanaz;:axAxiH)}	viSeRaNam,2	Tokawe_hEM					
2	rAjA	3	rAjA	rAjan{puM;1;eka}	rAjan{puM;1;eka}	karwA,11	rAjA					
3	vqxXaH	4	vqxXaH	vqxXa{puM;1;eka}	vqxXa{puM;1;eka}	viSeRaNam,4	vqxXa					
4	san	5	sanpuwraSokasamAhawaH	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,11	sajjana					
5	asmawkqwaM			kqw{puM;2;eka}/kqwa{napuM;1;eka}/kqwa{napuM;2;eka}/kqwa{puM;2;eka(kq3;kwa;dukqF;:wanAxiH)}/kqwa{napuM;1;eka(kq3;kwa;dukqF;:wanAxiH)}/kqwa{napuM;2;eka(kq3;kwa;dukqF;:wanAxiH)}/kqwa{puM;2;eka(kq2;kwa;kqF;:svAxiH)}/kqwa{napuM;1;eka(kq2;kwa;kqF;:svAxiH)}/kqwa{napuM;2;eka(kq2;kwa;kqF;:svAxiH)}/kqwa{puM;2;eka(kq1;kwa;kqF;:BvAxiH)}/kqwa{napuM;1;eka(kq1;kwa;kqF;:BvAxiH)}/kqwa{napuM;2;eka(kq1;kwa;kqF;:BvAxiH)}	kqw{puM;2;eka}	viSeRaNam,6	kqw_ko					
6	Sokam			Soka{puM;2;eka}	Soka{puM;2;eka}	karma,7	Soka_ko					
7	prApya	7	prApya	Ap1{avya;lyap;ApLz;:svAxiH}/Ap1{avya;lyap;ApLz;:svAxiH}/Ap2{avya;lyap;ApLz;:curAxiH}/Ap2{avya;lyap;ApLz;:curAxiH}	pra_Ap1{avya;lyap;ApLz;:svAxiH}	pUrvakAlaH,11						
8	kaWaM	1	kaWaM	kaWam{avya}	kaWam{avya}	kriyAviSeRaNam,11	kEse					
9	nu	2	nu	nu{avya}	nu{avya}	sambanXaH,8	nu					
10	na	8	na	na{avya}	na{avya}	prawiReXaH,11	nahIM					
11	mriyewa	9	mriyewewi	mriyawa}	mq{karwari,viXilif,pra,eka}AwmanepaxI{XAwuH mqf} wuxAxiH	vAkyakarma,13						
12	iwi			iwi{avya}	iwi{avya}	vAkyakarma_xyowakaH,11	EsA					
13	cinwyawe	10	cinwyawe	ciw2{karmaNi;lat;pra;eka;AwmanepaxI;ciwiz;:curAxiH}	ciw2{karmaNi;lat;pra;eka;AwmanepaxI;ciwiz;:curAxiH}	aBihiwa_karma,0	socA_jAwA_hE					
