index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	rAjenxra	6	rAjenxra	rAjenxra{puM;1;eka}	rAjenxra{puM;8;eka}	samboXyaH,13	rAjAoM_kA_rAjA					
2	waWA	1	waWEva	waWA{avya}	waWA{avya}	sambanXaH,13	vEse					
3	eva			eva{avya}	eva{avya}	sambanXaH,2	hI					
4	BImasenaH	2	BImasenoZpi	BImasena{puM;1;eka}	BImasena{puM;1;eka}	karwA,13	BImasena_ne					
5	api			api{avya}	api{avya}	sambanXaH,4	BI					
6	XqwarARtram	3	XqwarARtram	XqwarARtra{puM;2;eka}	XqwarARtra{puM;2;eka}	karma,13	XqwarARtra_ko					
7	janAXipam	4	janAXipam	janAXipa{puM;2;eka}	janAXipa{puM;2;eka}	viSeRaNam,6	rAjA_ko					
8	saxA	7	saxEvAwuRtavaxXqxA	saxA{avya}	saxA{avya}	kriyAviSeRaNam,10	hameSA					
9	hqxA			hqx{napuM;3;eka}/hqxaya{napuM;3;eka}	hqxaya{napuM;3;eka}	hewuH,13	hqxaya_se					
10	awuRtavaw			Rwu1{Nijanwa;karwari;luf;pra;eka;parasmEpaxI;RwuF;:axAxiH}	Rwu1{Nijanwa;karwari;luf;pra;eka;parasmEpaxI;RwuF;:axAxiH}	kriyAviSeRaNam,13						
11	eva			eva{avya}	eva{avya}	sambanXaH,8	hI					
12	na	5	nAmarRayawa	na{avya}	na{avya}	prawiReXaH,13						
13	amarRayawa(amarRayaw)			mqR3{karwari;laf;pra;eka;parasmEpaxI;mqRaz;:curAxiH}/mqR1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;mqRuz;:BvAxiH}/mqR2{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;mqRaz;:xivAxiH}/mqR3{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;mqRaz;:curAxiH}	mqR3{karwari;laf;pra;eka;parasmEpaxI;mqRaz;:curAxiH}	aBihiwa_karwA,1	sahana_nahIM_kiyA					
