index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	Sawru-han	10	Sawruhan	Sawru-han{puM;8;eka}/han{napuM;8;eka}	Sawru-han{puM;8;eka}	samboXyaH,11	Sawru-han					
2	vixuraH	5	vixuraswaWA	vixura{puM;1;eka}	vixura{puM;1;eka}	karwA,11	buxXimAna					
3	waWA			waWA{avya}	waWA{avya}	sambanXaH,2	vEse					
4	gAnXArI	4	gAnXArI	gAnXArI{swrI;1;eka}/gAnXAri{puM;1;xvi}/gAnXAri{puM;2;xvi}/gAnXAri{puM;8;xvi}	gAnXArI{swrI;1;eka}	samucciwaH,2	gAnXArI					
5	ajAwaSawroH	7	cAjAwaSawrorna	ajAwaSawru{puM;5;eka}/ajAwaSawru{puM;6;eka}	ajAwaSawru{puM;6;eka}	viSeRaNam,6	ajAwaSawru_se					
6	narenxrasya	3	narenxrasya	narenxra{puM;6;eka}	narenxra{puM;6;eka}	RaRTIsambanXaH,10	narenxra_kA					
7	ca			ca{avya}	ca{avya}	samuccaya_xyowakaH,10	Ora					
8	XqwyA	1	XqwyA	Xqwi{swrI;3;eka}	Xqwi{swrI;3;eka}	samucciwaH,10	lenA_se					
9	wuRtaH	2	wuRto	wuR{avya;wasil}/wuRta{puM;1;eka(wuR1;kwa;wuRaz;:xivAxiH)}	wuRta{puM;1;eka(wuR1;kwa;wuRaz;:xivAxiH)}	viXeya_viSeRaNam,11						
10	SOcena	6	SOcena	SOca{napuM;3;eka}	SOca{napuM;3;eka}	karaNam,9	paviwrawA_se					
11	(AsIw)			as;karwari;luf;pra;eka;parasmEpaxI{XAwuH;asaz};BvAxiH	as;karwari;luf;pra;eka;parasmEpaxI{XAwuH;asaz};BvAxiH	aBihiwa_karwA,2						
