index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
5	samayaH	3	samayoZsya	samaya{puM;1;eka}	samaya{puM;1;eka}	karwA,10	samaya					
6	asya			ixam{sarvanAma;puM;6;eka}/ixam{sarvanAma;napuM;6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;asuz;:xivAxiH}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,5	isakA					
7	wapas-viXO	4	wapoviXO	wapas-viXu{puM;7;eka}/viXa{puM;8;xvi}/viXa{puM;1;xvi}/viXa{puM;2;xvi}/viXi{puM;7;eka}	wapas-viXi{puM;7;eka}	aXikaraNam,10	wapa-canxramA_meM					
8	na	5	na	na{avya}	na{avya}	prawiReXaH,10	nahIM					
9	manyuH	6	manyurvixyawe	manyu{puM;1;eka}	manyu{puM;1;eka}	samucciwaH,5	kroXa					
10	vixyawe			vix1{karmaNi;lat;pra;eka;AwmanepaxI;vixaz;:axAxiH}/vix2{karwari;lat;pra;eka;AwmanepaxI;vixaz;:xivAxiH}/vix2{BAve;lat;pra;eka;AwmanepaxI;vixaz;:xivAxiH}/vix3{karmaNi;lat;pra;eka;AwmanepaxI;vixLz;:wuxAxiH}/vix4{karmaNi;lat;pra;eka;AwmanepaxI;vixaz;:ruXAxiH}	vix1{karwari;lat;pra;eka;AwmanepaxI;vixaz;:axAxiH}	aBihiwa_karwA,5;sakarmaka	samaJA_jAwA_hE					
11	ca	7	cAsya	ca{avya}	ca{avya}	samuccaya_xyowakaH,5	Ora					
12	asya			ixam{sarvanAma;puM;6;eka}/ixam{sarvanAma;napuM;6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;asuz;:xivAxiH}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,9	isakA					
13	su-sUkRmaH	8	susUkRmoZpi	su-sUkRma{puM;1;eka}	su-sUkRma{puM;1;eka}	viSeRaNam,9	su-mahIna					
14	api			api{avya}	api{avya}	sambanXaH,9	BI					
