index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	xevI	4	xevI	xevI{swrI;1;eka}	xevI{swrI;1;eka}	samucciwaH,5	xevI					
2	kAla-paryAya-vexinI	5	kAlaparyAyavexinI	kAla-paryAya-vexin{napuM;1;xvi}/vexin{napuM;2;xvi}/vexin{napuM;8;xvi}/vexi{napuM;8;xvi}/vexi{napuM;1;xvi}/vexi{napuM;2;xvi}/vexinI{swrI;1;eka}	kAla-paryAya-vexinI{swrI;1;eka}	samucciwaH,5	samaya-paryAya-jFAwA					
3	sarva-XarmajFA	7	sarvaXarmajFA	sarva-XarmajFA{swrI;1;eka}	sarva-XarmajFA{swrI;1;eka}	samucciwaH,5	saba-XarmajFA					
4	sA	1	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	viSeRaNam,5	vaha					
5	gAnXArI	6	gAnXArI	gAnXArI{swrI;1;eka}/gAnXAri{puM;1;xvi}/gAnXAri{puM;2;xvi}/gAnXAri{puM;8;xvi}	gAnXArI{swrI;1;eka}	karwA,9	gAnXArI					
6	ca	2	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,5	Ora					
7	alIkAni	8	wAnyalIkAni	alIka{napuM;1;bahu}/alIka{napuM;2;bahu}/alIka{napuM;8;bahu}	alIka{napuM;1;bahu}	karma,9	apriya					
8	wAni			wax{sarvanAma;napuM;1;bahu}/wax{sarvanAma;napuM;2;bahu}	wax{sarvanAma;napuM;1;bahu}	viSeRaNam,7	ve					
9	SuSruve	9	SuSruve	Sru1{karmaNi;lit;pra;eka;AwmanepaxI;Sru;:BvAxiH}/Sru1{karmaNi;lit;u;eka;AwmanepaxI;Sru;:BvAxiH}	Sru1{karmaNi;lit;pra;eka;AwmanepaxI;Sru;:BvAxiH}	aBihiwa_ karwA,7						
10	buxXimawI	3	buxXimawI		buxXi{mawup,swrI,1,eka{waxXiwa}	samucciwaH,5						
