index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	manxa-prANa-gawiH	1	manxaprANagawirXImAnkqcCrAxiva	manxa-prANa-gawi{swrI;1;eka}/gawi{puM;1;eka}	manxa-prANa-gawi{puM;1;eka}	viSeRaNam,10	manxa-prANa-gawi					
2	XImAn			XImaw{puM;1;eka}	XImaw{puM;1;eka}	viSeRaNam,8	buxXimAn					
3	kqcCrAw			kqcCra{puM;5;eka}/kqcCra{napuM;5;eka}	kqcCra{puM;5;eka}	hewuH,5	kqcCra_se					
4	iva			iva{avya}	iva{avya}	sambanXaH,5	jEse					
5	sam-uxXaran	2	samuxXaran	sam-uxXaraw{puM;1;eka(sam-hq1;Sawq_lat;hqF;:BvAxiH)}	sam-uxXaraw{puM;1;eka(sam-hq1;Sawq_lat;hqF;:BvAxiH)}	varwamAnasamAnakAlaH,12	sam-uxXAra_karawA_huA					
6	paxAwiH	3	paxAwiH	paxAwi{puM;1;eka}/paxAwi{swrI;1;eka}	paxAwi{puM;1;eka}	viSeRaNam,8	pExala_sipAhI					
7	saH	4	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,8	vaha					
8	mahI-pAlaH	5	mahIpAlo	mahI-pAla{puM;1;eka}	mahI-pAla{puM;1;eka}	karwA,12	pqWvI-pAla					
9	jIrNaH	6	jIrNaH	jIrNa{puM;1;eka}/jIrNa{puM;1;eka(jQ2;kwa;jQ;:kryAxiH)}	jIrNa{puM;1;eka(jQ2;kwa;jQ;:kryAxiH)}	viSeRaNam,10	jIrNa					
10	gajapawiH	7	gajapawiryaWA	gajapawi{puM;1;eka}	gajapawi{puM;1;eka}	upamAnam,8	gajapawi					
11	yaWA			yaWA{avya}	yaWA{avya}	upamAna_xyowakaH,10	jEse					
12	(yayO)			yA{karwari;lit;pra;eka;parasmEpaxI{XAwuH yA} axAxiH}	yA{karwari;lit;pra;eka;parasmEpaxI{XAwuH yA} axAxiH}	aBihiwa_karwA,8;sakarmakaH						
