index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	yaw	1	yaxAha	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yaw{sarvanAma;napuM;2;eka}	karma,2					niwya_sambanXaH,22	
2	Aha			brU1{karwari;lit;pra;eka;AwmanepaxI;brUF;:axAxiH}	brU1{karwari;lit;pra;eka;AwmanepaxI;brUF;:axAxiH}	aBihiwa_karwA,4;sakarmakaH	kahA					
3	BagavAn	2	BagavAnvyAso	Bagavaw{puM;1;eka}/Baga{mawup;puM;1;eka}	Bagavaw{puM;1;eka}	viSeRaNam,4	BagavAn					
4	vyAsaH			vyAsa{puM;1;eka}/vyAsa{puM;1;eka(as3;GaF;asuz;:xivAxiH)}	vyAsa{puM;1;eka}	karwA,2	viBAjana					
5	yaw	3	yaccApi	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yaw{sarvanAma;napuM;1;eka}	viSeRaNam,9						
6	ca			ca{avya}	ca{avya}	samuccaya_xyowakaH,2	Ora					
7	api			api{avya}	api{avya}	sambanXaH,2	BI					
8	BavawaH	4	Bavawo	Bava{avya;wasil}/Bavaw{sarvanAma;puM;2;bahu}/Bavaw{sarvanAma;puM;5;eka}/Bavaw{sarvanAma;puM;6;eka}/BU1{karwari;lat;pra;xvi;parasmEpaxI;BU;:BvAxiH}/Bavaw{puM;2;bahu}/Bavaw{puM;5;eka}/Bavaw{puM;6;eka}	Bavaw{sarvanAma;puM;6;eka}	RaRTIsambanXaH,4						
9	mawam	5	mawam	mawa{puM;2;eka(man1;kwa;manaz;:xivAxiH)}/mawa{puM;2;eka(man2;kwa;manuz;:wanAxiH)}	mawa{napuM;1;eka{kqxanwa}({kqw_XAwu man1} kwa{XAwuH manaz} xivAxiH)}	samucciwaH,2						
10	yaw	6	yaxAha	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yaw{sarvanAma;napuM;2;eka}	karma,11						
11	Aha			brU1{karwari;lit;pra;eka;AwmanepaxI;brUF;:axAxiH}	brU1{karwari;lit;pra;eka;AwmanepaxI;brUF;:axAxiH}	samucciwaH,2	kahA					
12	ca	7	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,14	Ora					
13	maheRvAsaH		maheRvAso			viSeRaNam,14						
14	kqpaH	9	kqpo	kqpa{puM;1;eka}	kqpa{puM;1;eka}	karwA,11	kqpAcArya					
15	vixuraH	10	vixura	vixura{puM;1;eka}	vixura{puM;1;eka}	samucciwaH,14	buxXimAna					
16	eva	11	eva	eva{avya}	eva{avya}	sambanXaH,11	hI					
17	ca	12	ca	ca{avya}	ca{avya}	sambanXaH,11	Ora					
18	yuyuwsuH	13	yuyuwsuH	yuyuwsu{puM;1;eka}	yuyuwsu{puM;1;eka}	viSeRaNam,19	ladane_kI_icCA_vAlA					
19	saFjayaH	14	saFjayaScEva	saFjaya{puM;1;eka}	saFjaya{puM;1;eka}	karwA,26	saMjaya					
20	ca			ca{avya}	ca{avya}	sambanXaH,26	Ora					
21	eva			eva{avya}	eva{avya}	sambanXaH,26	hI					
22	waw-karwA	15	wawkarwAsmyahamaFjasA	waw-kq3{karwari;lut;pra;eka;parasmEpaxI;dukqF;:wanAxiH}/kq3{karwari;lut;pra;eka;AwmanepaxI;dukqF;:wanAxiH}/karwq{puM;1;eka}	waw-karwq{puM;1;eka{kqxanwa}({kqw_XAwu kq3} wqc{XAwuH dukqF} wanAxiH)}	viXeya_viSeRaNam,24	karegA				niwya_sambanXaH,1	
23	asmi			as2{karwari;lat;u;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;u;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,24;akarmakaH	hUz					
24	aham			asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,23	mEM					
25	aFjasA			aFjasA{avya}	aFjasA{avya}	kriyAviSeRaNam,23	aFjasA					
26	(Aha)			brU1{karwari;lit;pra;eka;AwmanepaxI;brUF;:axAxiH}	brU1{karwari;lit;pra;eka;AwmanepaxI;brUF;:axAxiH}	samucciwaH,2	kahA					
