index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	XqwarARtram	1	XqwarARtramupAwiRTaxvixuraH	XqwarARtra{puM;2;eka}	XqwarARtra{puM;2;eka}	karma,2	XqwarARtra_ko					
2	upAwiRTaw			upa_RWA1{karwari;laf;pra;eka;parasmEpaxI;RWA;:BvAxiH}	upa_RWA1{karwari;laf;pra;eka;parasmEpaxI;RWA;:BvAxiH}	aBihiwa_karwA,12;sakarmaka	upa_RWA1_pp_skyA					
3	vixuraH			vixura{puM;1;eka}	vixura{puM;1;eka}	samucciwaH,6	buxXimAna					
4	saFjayaH	2	saFjayaswaWA	saFjaya{puM;1;eka}	saFjaya{puM;1;eka}	samucciwaH,6	saMjaya					
5	waWA			waWA{avya}	waWA{avya}	sambanXaH,4	vEse					
6	yuyuwsuH	3	yuyuwsuScApi	yuyuwsu{puM;1;eka}	yuyuwsu{puM;1;eka}	karwA,2	ladane_kI_icCA_vAlA					
7	ca			ca{avya}	ca{avya}	samuccaya_xyowakaH,6	BI					
8	api			api{avya}	api{avya}	sambanXaH,7	BI					
9	meXAvI	4	meXAvI	meXAvin{puM;1;eka}	meXAvin{puM;1;eka}	viSeRaNam,6	meXAvI					
10	vESyA-puwraH	5	vESyApuwraH	vESyA-puwra{puM;1;eka}	vESyA-puwra{puM;1;eka}	viSeRaNam,6	vISyA-puwra					
11	saH	6	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,12	vaha					
12	kOravaH	7	kOravaH	kOrava{puM;1;eka}	kOrava{puM;1;eka}	viSeRaNam,6	kOrava_ne					
