index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	vAnarAH	1	vAnarAH	vAnara{puM;1;bahu}/vAnara{puM;8;bahu}	vAnara{puM;1;bahu}	karwA,29	banxara					
2	pakRiNaH	2	pakRiNaScEva	pakRin{puM;1;bahu}/pakRin{puM;2;bahu}/pakRin{puM;5;eka}/pakRin{puM;6;eka}/pakRin{puM;8;bahu}	pakRin{puM;1;bahu}	samucciwaH,1	pakRi					
3	ca			ca{avya}	ca{avya}	samuccaya_xyowakaH,1	Ora					
4	eva			eva{avya}	eva{avya}	sambanXaH,1	hI					
5	ye	3	ye	yax{sarvanAma;puM;1;bahu}/yax{sarvanAma;napuM;1;xvi}/yax{sarvanAma;napuM;2;xvi}/yax{sarvanAma;swrI;1;xvi}/yax{sarvanAma;swrI;2;xvi}	yax{sarvanAma;puM;1;bahu}	viSeRaNam,1	jo				niwyasambanXaH,21	
6	manuRya-anusAriNaH	4	manuRyAnukAriNaH	manuRya-anu-kAri{napuM;5;eka}/kAri{napuM;6;eka}	manuRya-anusArin{puM;1;bahu}	RaRTIsambanXaH,13	manuRya-anu-karane_vAle_se					
7	sarve	5	sarve	sarva{sarvanAma;puM;1;bahu}/sarva{sarvanAma;napuM;1;xvi}/sarva{sarvanAma;napuM;2;xvi}/sarvA{sarvanAma;swrI;1;xvi}/sarvA{sarvanAma;swrI;2;xvi}	sarva{sarvanAma;puM;1;bahu}	viSeRaNam,13	saba					
8	manwra-gqhe	6	manwragqhe	manwra-gqha{puM;7;eka}/gqha{napuM;8;xvi}/gqha{napuM;1;xvi}/gqha{napuM;2;xvi}/gqha{napuM;7;eka}/gqhA{swrI;8;eka}/gqhA{swrI;8;xvi}/gqhA{swrI;1;xvi}/gqhA{swrI;2;xvi}	manwra-gqha{puM;7;eka}	aXikaraNam,9	manwra-gqha_meM					
9	varjyAH	7	varjyA	varjyA{swrI;1;eka(vqj4;yaw;vqjIz;:curAxiH)}	varjya{puM;1;bahu{kqxanwa}({kqw_XAwu vqj4} yaw{XAwuH vqjIz} curAxiH)}	viXeya_viSeRaNam,13	varjya					
10	ye	8	ye	yax{sarvanAma;puM;1;bahu}/yax{sarvanAma;napuM;1;xvi}/yax{sarvanAma;napuM;2;xvi}/yax{sarvanAma;swrI;1;xvi}/yax{sarvanAma;swrI;2;xvi}	yax{sarvanAma;puM;1;bahu}	viSeRaNam,13	jo				niwyasambanXaH,21	
