index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	iwi	1	iwyukwvA	iwi{avya}	iwi{avya}	karma,2	EsA					
2	ukwvA			vac1{avya;kwvA;vacaz;:axAxiH}	vac1{avya;kwvA;vacaz;:axAxiH}	pUrvakAlaH,14	bola_kara					
3	XarmAwmA	4	XarmAwmA	XarmAwman{puM;1;eka}	XarmAwman{puM;1;eka}	viSeRaNam,5	XarmAwmA					
4	vqxXaH	5	vqxXo	vqxXa{puM;1;eka}	vqxXa{puM;1;eka}	viSeRaNam,5	vqxXa					
5	rAjA	6	rAjA	rAjan{puM;1;eka}	rAjan{puM;1;eka}	karwA,14	rAjA					
6	kuru-uxvahaH	7	kurUxvahaH	kuru-uxvaha{puM;1;eka(kuru-vah1;GaF;vahaz;:BvAxiH)}/uxvaha{puM;1;eka}	kuru-uxvaha{puM;1;eka}	viSeRaNam,5	kuru-uxvaha1					
7	saH	2	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,5	usa					
8	wu	3	wu	wu{avya}	wu{avya}	sambanXaH,7	wo					
9	XImAn	10	XImAnsahasEva	XImaw{puM;1;eka}	XImaw{puM;1;eka}	viSeRaNam,5	buxXimAn					
10	sahasA			sahasA{avya}	sahasA{avya}	kriyAviSeRaNam,14	acAnaka					
11	eva			eva{avya}	eva{avya}	sambanXaH,10	hI					
12	gawa-asuvaw	11	gawAsuvaw	gawAsuvaw{puM;1;eka}	gawAsuvaw{avya}	kriyAviSeRaNam,14	nirjIva_ne					
13	gAnXArIm	8	gAnXArIm	gAnXArI{swrI;2;eka}	gAnXArI{swrI;2;eka}	karma,14	gAnXArI_ko					
14	SiSriye	9	SiSriye	Sri1{karwari;lit;pra;eka;AwmanepaxI;SriF;:BvAxiH}/Sri1{karwari;lit;u;eka;AwmanepaxI;SriF;:BvAxiH}/Sri1{karmaNi;lit;pra;eka;AwmanepaxI;SriF;:BvAxiH}/Sri1{karmaNi;lit;u;eka;AwmanepaxI;SriF;:BvAxiH}/SrI1{karwari;lit;pra;eka;AwmanepaxI;SrIF;:kryAxiH}/SrI1{karwari;lit;u;eka;AwmanepaxI;SrIF;:kryAxiH}	SrI1{karwari;lit;pra;eka;AwmanepaxI;SrIF;:kryAxiH}	aBihiwa_karwA,5;sakarmaka	pakAyA					
