index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	anaGa			anaGa{puM;8;eka}/anaGa{napuM;8;eka}	anaGa{puM;8;eka}	samboXyaH,17	anaGa					
2	xuryoXana-kqwe			xuryoXana-kqwe{avya}	xuryoXana-kqwe{avya}	prayojanam,17	xuryoXana-ke_lie					
3	naH	3	naH	asmax{sarvanAma;2;bahu}/asmax{sarvanAma;4;bahu}/asmax{sarvanAma;6;bahu}/nq{puM;8;eka}	asmax{sarvanAma;6;bahu}	RaRTIsambanXaH,4	hameM					
4	hqxi			hqx{napuM;7;eka}/hqxaya{napuM;7;eka}	hqx{napuM;7;eka}	aXikaraNam,17	hqxaya_meM					
5	kaSciw	4	kaScixxuryoXanakqweZnaGa	kiFciw{sarvanAma;puM;1;eka}	kaSciw{sarvanAma;puM;1;eka}	viSeRaNam,6	koI					
6	manyuH	2	manyurhqxi	manyu{puM;1;eka}	manyu{puM;1;eka}	karwA,17	kroXa					
7	na	1	na	na{avya}	na{avya}	prawiReXaH,17	nahIM					
8	waw	7	waxXi	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;1;eka}	karwA,16						
9	waWA	6	waWA	waWA{avya}	waWA{avya}	kriyAviSeRaNam,16	vEse					
10	vayam	8	vayam	asmax{sarvanAma;1;bahu}	asmax{sarvanAma;1;bahu}	samucciwaH,12	hama					
11	hi			hi{avya}	hi{avya}	sambanXaH,10	hi					
12	we	9	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;4;eka}/yuRmax{sarvanAma;6;eka}	wax{sarvanAma;puM;1;bahu}	karwA,15	ve					
13	ca	10	cEva	ca{avya}	ca{avya}	samuccaya_xyowakaH,12	Ora					
14	eva			eva{avya}	eva{avya}	sambanXaH,9	hI					
15	mohiwAH	11	mohiwAH	mohiwA{swrI;1;bahu}/mohiwA{swrI;2;bahu}	mohiwA{puM;1;bahu}	aBihiwa_karwA,12;sakarmaka	mohiwAyeM					
16	Baviwavyam	5	Baviwavyam	Baviwavya{puM;2;eka(as2;wavyaw;asaz;:axAxiH)}/Baviwavya{napuM;1;eka(as2;wavyaw;asaz;:axAxiH)}/Baviwavya{napuM;2;eka(as2;wavyaw;asaz;:axAxiH)}/Baviwavya{puM;2;eka(BU1;wavyaw;BU;:BvAxiH)}/Baviwavya{napuM;1;eka(BU1;wavyaw;BU;:BvAxiH)}/Baviwavya{napuM;2;eka(BU1;wavyaw;BU;:BvAxiH)}	Baviwavya{napuM;1;eka(as2;wavyaw;asaz;:axAxiH)}	aBihiwa_karwA,8;akarmaka						
17	(aswi)				as{karwari;lat;pra;eka;parasmEpaxI{XAwuH asaz};axAxiH}	aBihiwa_karwA,6;akarmaka						
