index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	उत्सीदेयुः	8	उत्सीदेयुरिमे	उत्सीदेयुः	उत्_सद्1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;उत्_षदॢँ;भ्वादिः}	अभिहितकर्ता,3;अकर्मकः	नष्ट-भ्रष्ट_हो_जायँ	पुट्_इन्टो_रुइन्				
2	इमे	6	0	इदम्{पुं}{1;बहु}/इदम्{स्त्री}{1;द्वि}/इदम्{स्त्री}{2;द्वि}/इदम्{नपुं}{1;द्वि}/इदम्{नपुं}{2;द्वि}	इदम्{पुं}{1;बहु}	विशेषणम्,3	ये	अल्ल्_ट्हेसे				
3	लोकाः	7	लोका	लोक{पुं}{1;बहु}/लोक{पुं}{8;बहु}	लोक{पुं}{1;बहु}	कर्ता,1	सब_मनुष्य	तोर्ल्ड्स्				
4	न	3	न	न{अव्य}	न{अव्य}	प्रतिषेधः,5	न	डो_नोट्				
5	कुर्याम्	4	कुर्यां	कृ3{कर्तरि;विधिलिङ्;उ;एक;परस्मैपदी;डुकृञ्;तनादिः}	कृ3{कर्तरि;विधिलिङ्;उ;एक;परस्मैपदी;डुकृञ्;तनादिः}	अनुयोगी,7	करूँ	पेर्ङोर्म्				
6	कर्म	2	कर्म	कर्मन्{नपुं}{1;एक}/कर्मन्{नपुं}{2;एक}	कर्मन्{नपुं}{2;एक}	कर्म,5	कर्म	प्रेस्च्रिबेड्_डुटिएस्				
7	चेत्	5	चेदहम्	चेत्{अव्य}	चेत्{अव्य}	प्रतियोगी,1	यदि	इङ्				
8	अहम्	1	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,5	मैं	ई				
9	सङ्करस्य	11	सङ्करस्य	सङ्कर{पुं}{6;एक}	सङ्कर{पुं}{6;एक}	षष्ठीसम्बन्धः,11	संकरता_का	ओङ्_उन्तन्टेड्_पोपुलटिओन्				
10	च	9	च	च{अव्य}	च{अव्य}	सम्बन्धः,12	और	अन्ड्				
11	कर्ता	12	कर्ता	कर्तृ{पुं}{1;एक}/कृ3{कर्तरि;लुट्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}/कृ3{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;डुकृञ्;तनादिः}	कर्तृ{पुं}{1;एक}	विधेय_विशेषणम्,12	करनेवाला	च्रेअटोर्				
12	स्याम्	13	स्यामुपहन्यामिमाः	अस्2{कर्तरि;विधिलिङ्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;विधिलिङ्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहितकर्ता,12.1;अकर्मकः	होऊँ	स्हल्ल्_बे				
12.1	(अहम्)	10	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,12	(मैं)	ई				
13	उपहन्याम्	17	0	उप_हन्1{कर्तरि;विधिलिङ्;उ;एक;परस्मैपदी;हनँ;अदादिः}	उप_हन्1{कर्तरि;विधिलिङ्;उ;एक;परस्मैपदी;उप_हनँ;अदादिः}	अभिहितकर्ता,15.1;अकर्मकः	नष्ट_करनेवाला_बनूँ	डेस्ट्रोय्				
14	इमाः	15	0	इदम्{स्त्री}{1;बहु}/इदम्{स्त्री}{2;बहु}	इदम्{स्त्री}{2;बहु}	विशेषणम्,15	इस	अल्ल्_ट्हेसे				
15	प्रजाः	16	प्रजाः	प्रज{पुं}{1;बहु}/प्रज{पुं}{8;बहु}/प्रजा{स्त्री}{1;बहु}/प्रजा{स्त्री}{2;बहु}/प्रजा{स्त्री}{8;बहु}	प्रजा{स्त्री}{2;बहु}	कर्म,13	समस्त_प्रजा_को	लिविन्ग्_एन्टिटिएस्				
15.1	(अहम्)	14	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,13	(मैं)	ई				
