index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	मन्यसे	9	मन्यसे	मन्1{कर्मणि;लट्;म;एक;आत्मनेपदी;मनँ;दिवादिः}/मन्2{कर्मणि;लट्;म;एक;आत्मनेपदी;मनुँ;तनादिः}	मन्1{कर्तरि;लट्;म;एक;आत्मनेपदी;मनँ;दिवादिः}	अभिहित_कर्ता,8.1	मानते_हैं	ट्हिन्क्				
2	यदि	2	यदि	यदि{अव्य}	यदि{अव्य}	प्रतियोगी,1;नित्य_सम्बन्धः,10	यदि	इङ्				
3	तत्	4	तच्छक्यं	तद्{नपुं}{1;एक}/तद्{नपुं}{2;एक}	तद्{नपुं}{2;एक}	कर्म,6	आपका_वह_रूप	ट्हट्				
4	शक्यम्	6	0	शक्1{कृत्_प्रत्ययः:यत्;शक्लृँ;स्वादिः;नपुं}{1;एक}	शक्1{कृत्_प्रत्ययः:यत्;शक्लृँ;स्वादिः;नपुं}{1;एक}	वाक्यकर्म,1						
5	मया	3	मया	अस्मद्{3;एक}	अस्मद्{3;एक}	कर्ता,4	मेरे_द्वारा	ब्य्_मे				
6	द्रष्टुम्	5	द्रष्टुमिति	दृश्1{अव्य;तुमुन्;दृशिँर्;:भ्वादिः}	दृश्1{अव्य;तुमुन्;दृशिँर्;:भ्वादिः}	सहायकक्रिया,4	देखा_जाना_शक्य_है	अब्ले_टो_सेए				
7	इति	7	0	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,4	ऐसा	ट्हुस्				
8	प्रभो	1	प्रभो	प्रभु{पुं}{8;एक}/प्रभु{नपुं}{8;एक}	प्रभु{पुं}{8;एक}/प्रभु{नपुं}{8;एक}	सम्बोध्यः,1	हे_प्रभो	औ_ऌओर्ड्				
8.1	(त्वम्)	8	(त्वमात्मानं)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,1	आप	योउ				
9	योग-ईश्वर	10	योगेश्वर	योग-ईश्वर{पुं}{8;एक}	योगेश्वर{पुं}{8;एक}	सम्बोध्यः,13	हे_योगेश्वर	औ_ऌओर्ड्_ओङ्_अल्ल्_म्य्स्टिच्_पोतेर्	<योग-ईश्वर>ठ्6			
10	ततः	9	ततो	ततः{अव्य}	ततः{अव्य}	अनुयोगी,13	तो	ट्हेन्				
11	मे	13	मे	अस्मद्{6;एक}	अस्मद्{6;एक}	प्रयोजनम्,13	मुझे	उन्टो_मे				
12	त्वम्	12	त्वं	युष्मद्{1;एक}	युष्मद्{1;एक}	प्रयोजककर्ता,13	आप	योउ				
13	दर्शय	16	दर्शयात्मानमव्ययम्	दृश्1_णिच्{कर्तरि;लोट्;म;एक;परस्मैपदी;दृशिँर्_णिच्;भ्वादिः}	दृश्1_णिच्{कर्तरि;लोट्;म;एक;परस्मैपदी;दृशिँर्_णिच्;भ्वादिः}	अभिहित_कर्ता,12	दर्शन_कराइये	स्होत्				
14	आत्मानम्	15	0	आत्मन्{पुं}{2;एक}	आत्मन्{पुं}{2;एक}	प्रयोज्यकर्ता,13	अपने	योउर्सेल्ङ्				
15	अ-व्ययम्	14	0	अ-व्यय{पुं}{2;एक}/व्यय{नपुं}{1;एक}/व्यय{नपुं}{2;एक}	अव्यय{पुं}{2;एक}	विशेषणम्,14	अविनाशी_स्वरूप_का	एटेर्नल्	<न-व्ययम्>भ्स्म्न्			
