index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	माम्	13	मां	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,4	मेरी	उन्टो_ंए				
2	हि	1	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,7	क्योंकि	बेचउसे				
3	पार्थ	2	पार्थ	पार्थ{पुं}{8;एक}	पार्थ{पुं}{8;एक}	सम्बोध्यः,7	हे_अर्जुन	औ_सोन्_ओङ्_फ्र्ट्ह				
4	व्यपाश्रित्य	14	व्यपाश्रित्य	व्यपाश्रित्य	वि_अप_आङ्_श्रि1{कृत्_प्रत्ययः:ल्यप्;वि_अप_आङ्_श्रिञ्;भ्वादिः}	पूर्वकालः,15	शरण_होकर	पर्टिचुलर्ल्य्_टकिन्ग्_स्हेल्टेर्				
5	ये	3	येऽपि	यद्{पुं}{1;बहु}/यद्{स्त्री}{1;द्वि}/यद्{स्त्री}{2;द्वि}/यद्{नपुं}{1;द्वि}/यद्{नपुं}{2;द्वि}	यद्{पुं}{1;बहु}	कर्ता,7;नित्य_सम्बन्धः,13	जो_(कोई)	अन्योने				
6	अपि	4	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,5	भी	अल्सो				
7	स्युः	10	स्युः	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,5;अकर्मकः	हों	बेचोमेस्				
8	पाप-योनयः	5	पापयोनयः	पाप-योनि{पुं}{1;बहु}/योनि{पुं}{8;बहु}	पाप-योनि{पुं}{1;बहु}	सुप्_समुच्चितः,12	पापयोनि_चाण्डालादि	बोर्न्_ओङ्_अ_लोतेर्_ङमिल्य्	<पाप-योनयः>भ्स्6			
9	स्त्रियः	6	स्त्रियो	स्त्री{स्त्री}{1;बहु}/स्त्री{स्त्री}{2;बहु}/स्त्री{स्त्री}{8;बहु}	स्त्री{स्त्री}{1;बहु}	सुप्_समुच्चितः,12	स्त्री	तोमेन्				
10	वैश्याः	7	वैश्यास्तथा	वैश्य{पुं}{1;बहु}/वैश्य{पुं}{8;बहु}	वैश्य{पुं}{1;बहु}	सुप्_समुच्चितः,12	वैश्य	मेर्चन्टिले_पेओप्ले				
11	तथा	8	0	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,12	तथा	अल्सो				
