index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	विहाय	5	विहाय	वि_हा1{कृत्_प्रत्ययः:ल्यप्;ओँहाङ्;जुहोत्यादिः}/वि_हा2{कृत्_प्रत्ययः:ल्यप्;ओँहाक्;जुहोत्यादिः}	वि_हा2{कृत्_प्रत्ययः:ल्यप्;वि_ओँहाङ्;जुहोत्यादिः}	पूर्वकालः,6	त्यागकर	हस्_गिवेन्_उप्				
2	कामान्	4	कामान्यः	काम{पुं}{2;बहु}	काम{पुं}{2;बहु}	कर्म,1	कामनाओं_को	डेसिरेस्				
3	यः	1	0	यद्{पुं}{1;एक}	यद्{पुं}{1;एक}	विशेषणम्,5;नित्य_सम्बन्धः,10	जो	हे_त्हो				
4	सर्वान्	3	सर्वान्पुमांश्चरति	सर्व{पुं}{2;बहु}	सर्व{पुं}{2;बहु}	विशेषणम्,2	सम्पूर्ण	अल्ल्				
5	पुमान्	2	0	पुमत्{पुं}{1;एक}	पुमत्{पुं}{1;एक}	कर्ता,6	पुरुष	पेर्सोन्				
6	चरति	11	0	चरत्{पुं}{7;एक}/चरत्{नपुं}{7;एक}/चर्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;चरँ;भ्वादिः}	चर्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;चरँ;भ्वादिः}	अभिहित_कर्ता,5;अकर्मकः	विचरता_है	मोवेस्				
7	निस्-स्पृहः	6	निःस्पृहः	निःस्पृह{पुं}{1;एक}	निःस्पृह{पुं}{1;एक}	सुप्_समुच्चितः,9	स्पृहारहित_हुआ	ङ्रेए_ङ्रोम्_ट्हिर्स्ट्_ङोर्_एन्जोय्मेन्ट्	<निस्-स्पृहः>भ्व्प्			
8	निर्-ममः	7	निर्ममो	निर्मम{पुं}{1;एक}	निर्मम{पुं}{1;एक}	सुप्_समुच्चितः,9	ममतारहित	ङ्रेए_ङ्रोम्_अट्टच्ह्मेन्ट्	<निर्-ममः>भ्व्प्			
9	निर्-अहङ्कारः	9	निरहङ्कारः	निरहङ्कार{पुं}{1;एक}	निर्-अहङ्कार{पुं}{1;एक}	विधेय_विशेषणम्,9.2	अहंकाररहित	ङ्रेए_ङ्रोम्_एगोइस्म्	<निर्-अहङ्कारः>भ्व्प्			
9.1	(च)	8	(0)	(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,9	(और)	अन्ड्				
9.2	(सन्)	10	()	अस्1{कृत्_प्रत्ययः:शतृ;स्मृ;अदादिः;पुं}{1;एक}	अस्1{कृत्_प्रत्ययः:शतृ;स्मृ;अदादिः;पुं}{1;एक}	वर्तमानसमानकालः,6	(होते_हुए)	बेइन्ग्_सो				
10	सः	12	स	तद्{पुं}{1;एक}	तद्{पुं}{1;एक}	कर्ता,12	वही	हे				
11	शान्तिम्	13	शान्तिमधिगच्छति	शान्ति{स्त्री}{2;एक}	शान्ति{स्त्री}{2;एक}	कर्म,12	शान्ति_को	पेअचे				
12	अधिगच्छति	14	0	अधि_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;गमॢँ;भ्वादिः}	अधि_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अधि_गमॢँ;भ्वादिः}	अभिहित_कर्ता,10;सकर्मकः	प्राप्त_होता_है	अट्टइन्स्				
