index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	शौर्यम्	1	शौर्यं	शौर्य{नपुं}{1;एक}/शौर्य{नपुं}{2;एक}	शौर्य{नपुं}{1;एक}	सुप्_समुच्चितः,10	शूर-वीरता	हेरोइस्म्				
2	तेजः	2	तेजो	तेजस्{नपुं}{1;एक}/तेजस्{नपुं}{2;एक}	तेजस्{नपुं}{1;एक}	सुप्_समुच्चितः,10	तेज	पोतेर्				
3	धृतिः	3	धृतिर्दाक्ष्यं	धृति{स्त्री}{1;एक}	धृति{स्त्री}{1;एक}	सुप्_समुच्चितः,10	धैर्य	डेटेर्मिनटिओन्				
4	दाक्ष्यम्	4	0	दाक्ष्य{नपुं}{1;एक}/दाक्ष्य{नपुं}{2;एक}	दाक्ष्य{नपुं}{1;एक}	सुप्_समुच्चितः,10	चतुरता	रेसोउर्चेङुल्नेस्स्				
5	युद्धे	6	युद्धे	युद्ध{पुं}{7;एक}/युद्ध{नपुं}{1;द्वि}/युद्ध{नपुं}{2;द्वि}/युद्ध{नपुं}{7;एक}	युद्ध{नपुं}{7;एक}	अधिकरणम्,8	युद्ध_में	इन्_बट्ट्ले				
6	च	5	चाप्यपलायनम्	च{अव्य}	च{अव्य}	सम्बन्धः,5	और	अन्ड्				
7	अपि	7	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,5	भी	अल्सो				
8	अ-पलायनम्	8	0	अ-पलायन{नपुं}{1;एक}/पलायन{नपुं}{2;एक}	न-पलायन{नपुं}{1;एक}	सुप्_समुच्चितः,10	न_भागना	नोट्_ङ्लेएइन्ग्	<न-पलायनम्>ठ्न्			
9	दानम्	9	दानमीश्वरभावश्च	दान{नपुं}{1;एक}/दान{नपुं}{2;एक}	दान{नपुं}{1;एक}	सुप्_समुच्चितः,10	दान_देना	गेनेरोसिट्य्				
10	ईश्वर-भावः	11	0	ईश्वरभाव{पुं}{1;एक}	ईश्वर-भाव{पुं}{1;एक}	कर्ता,14.1	स्वामिभाव	लेअडेर्स्हिप्_नटुरे	<ईश्वर-भावः>ठ्6			
11	च	10	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10	और	अन्ड्				
12	क्षात्रम्	12	क्षात्रं	क्षात्र{नपुं}{1;एक}/क्षात्र{नपुं}{2;एक}	क्षात्र{नपुं}{1;एक}	विशेषणम्,13	क्षत्रिय_के	क्सट्रिय				
13	कर्म	14	कर्म	कर्मन्{नपुं}{1;एक}/कर्मन्{नपुं}{2;एक}	कर्मन्{नपुं}{1;एक}	विधेय_विशेषणम्,14.1	कर्म	डुट्य्				
14	स्व-भाव-जम्	13	स्वभावजम्	स्वभावज{पुं}{2;एक}/स्वभावज{नपुं}{1;एक}/स्वभावज{नपुं}{2;एक}	स्वभाव-ज{नपुं}{1;एक}	विशेषणम्,13	स्वाभाविक	बोर्न्_ओङ्_हिस्_ओत्न्_नटुरे	<<स्व-भाव>ठ्6-जम्>ऊ			
14.1	(अस्ति)	15	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहितकर्ता,10;अकर्मकः	(हैं)	इस्				
