index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	यथा	1	यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,6;नित्य_सम्बन्धः,10	जिस_प्रकार	अस्				
2	सर्व-गतम्	2	सर्वगतं	सर्व-गत{पुं}{2;एक}/गत{नपुं}{1;एक}/गत{नपुं}{2;एक}	सर्व-गत{नपुं}{1;एक}	विशेषणम्,4	सर्वत्र_व्याप्त	अल्ल्-पेर्वडिन्ग्	<सर्व-गतं>ख्1			
3	सौक्ष्म्यात्	4	सौक्ष्म्यादाकाशं	सौक्ष्म्य{नपुं}{5;एक}	सौक्ष्म्य{नपुं}{5;एक}	हेतुः,6	सूक्ष्म_होने_के_कारण	डुए_टो_बेइन्ग्_सुब्ट्ले				
4	आकाशम्	3	0	आकाश{पुं}{2;एक}/आकाश{नपुं}{1;एक}/आकाश{नपुं}{2;एक}	आकाश{नपुं}{1;एक}	कर्म,6	आकाश	ट्हे_स्क्य्				
5	न	5	नोपलिप्यते	न{अव्य}	न{अव्य}	प्रतिषेधः,6	नहीं	नेवेर्				
6	उपलिप्यते	6	0	उप_लिप्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;लिपँ;तुदादिः}	उप_लिप्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;उप_लिपँ;तुदादिः}	अभिहितकर्म,4;सकर्मकः	लिप्त_होता	मिदेस्				
7	सर्वत्र	9	सर्वत्रावस्थितो	सर्वत्र{अव्य}	सर्वत्र{अव्य}	विशेषणम्,8	सर्वत्र	एवेर्य्त्हेरे				
8	अवस्थितः	10	0	अवस्थित{पुं}{1;एक}	अव_स्था1{कृत्_प्रत्ययः:क्त;अव_ष्ठा;भ्वादिः;पुं}{1;एक}	विशेषणम्,11	स्थित	सिटुअटेड्				
9	देहे	8	देहे	देह{पुं}{7;एक}/देह{नपुं}{1;द्वि}/देह{नपुं}{2;द्वि}/देह{नपुं}{7;एक}/दह्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;दहँ;भ्वादिः}/दह्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;दहँ;भ्वादिः}	देह{नपुं}{7;एक}	अधिकरणम्,8	देह_में	इन्_ट्हे_बोड्य्				
10	तथा	7	तथात्मा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,13	वैसे_ही	सुच्ह्				
11	आत्मा	11	0	आत्मन्{पुं}{1;एक}	आत्मन्{पुं}{1;एक}	कर्ता,13	आत्मा	ट्हे_सेल्ङ्				
12	न	12	नोपलिप्यते	न{अव्य}	न{अव्य}	प्रतिषेधः,13	नहीं	नेवेर्				
13	उपलिप्यते	13	0	उप_लिप्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;लिपँ;तुदादिः}	उप_लिप्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;उप_लिपँ;तुदादिः}	अभिहितकर्म,11;सकर्मकः	लिप्त_होता	मिदेस्				
