index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	श्रेयान्	5	श्रेयान्स्वधर्मो	श्रेय{पुं}{2;बहु}/श्रेयस्{पुं}{1;एक}	श्रेयस्{पुं}{1;एक}	विधेय_विशेषणम्,5.1	श्रेष्ठ	बेट्टेर्				
2	स्व-धर्मः	4	0	स्वधर्म{पुं}{1;एक}	स्वधर्म{पुं}{1;एक}	कर्ता,5.1	अपना_धर्म	ओने'स्_ओत्न्_ओच्चुपटिओन्	<स्व-धर्मः>ठ्6			
3	वि-गुणः	3	विगुणः	विगुण{पुं}{1;एक}	विगुण{पुं}{1;एक}	विशेषणम्,2	गुणरहित	इम्पेर्ङेच्ट्ल्य्_पेर्ङोर्मेड्	<वि-गुणः>भ्स्5			
4	पर-धर्मात्	2	परधर्मात्स्वनुष्ठितात्	परधर्म{पुं}{5;एक}	पर-धर्म{पुं}{5;एक}	तुलना_बिन्दुः,2	दूसरे_के_धर्म_से	अनोट्हेर्'स्_ओच्चुपटिओन्	<पर-धर्मात्>ठ्6			
5	स्व-अनुष्ठितात्	1	0	स्वनुष्ठित{पुं}{5;एक}/स्वनुष्ठित{नपुं}{5;एक}	स्व-अनुष्ठित{पुं}{5;एक}	विशेषणम्,4	अच्छी_प्रकार_आचरण_किये_हुए	पेर्ङेच्ट्ल्य्_डोने	<स्व-अनुष्ठितात्>ठ्प्			
5.1	(अस्ति)	6	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहितकर्ता,2;अकर्मकः	(है)	इस्				
6	स्व-भाव-नियतम्	7	स्वभावनियतं	स्वभाव-नियत{पुं}{2;एक}/नियत{नपुं}{1;एक}/नियत{नपुं}{2;एक}	स्वभाव-नियत{नपुं}{2;एक}	विशेषणम्,7	स्वभाव_से_नियत_किये_हुए	प्रेस्च्रिबेड्_डुटिएस्_अच्चोर्डिन्ग्_टो_ओने'स्_नटुरे	<<स्व-भाव>ठ्6-नियतम्>ठ्3			
7	कर्म	8	कर्म	कर्मन्{नपुं}{1;एक}/कर्मन्{नपुं}{2;एक}	कर्मन्{नपुं}{2;एक}	कर्म,8	स्वधर्मरूप_कर्म_को	तोर्क्				
8	कुर्वन्	9	कुर्वन्नाप्नोति	कुर्वत्{पुं}{1;एक}/कुर्वत्{पुं}{1;एक}	कृ3{कृत्_प्रत्ययः:शतृ;डुकृञ्;तनादिः;पुं}{1;एक}	वर्तमानसमानकालः,10	करता_हुआ	पेर्ङोर्मिन्ग्				
9	न	12	0	न{अव्य}	न{अव्य}	प्रतिषेधः,10	नहीं	नेवेर्				
10	आप्नोति	13	0	आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;आपॢँ;स्वादिः}	आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;आपॢँ;स्वादिः}	अभिहितकर्ता,11.1;सकर्मकः	प्राप्त_होता	अच्हिएवे				
11	किल्बिषम्	11	किल्बिषम्	किल्बिष{नपुं}{1;एक}/किल्बिष{नपुं}{2;एक}	किल्बिष{नपुं}{2;एक}	कर्म,10	पाप_को	सिन्ङुल्_रेअच्टिओन्स्				
11.1	(मनुष्यः)	10	(0)	(मनुष्य{पुं}{1;एक})	(मनुष्य{पुं}{1;एक})	कर्ता,10	(मनुष्य)	मन्				
