index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	समः	3	समोऽहं	सम{पुं}{1;एक}/सम{पुं}{1;एक}	सम{पुं}{1;एक}	विधेय_विशेषणम्,3.1	समभाव_से_व्यापक	एऋउअल्ल्य्_डिस्पोसेड्				
2	अहम्	1	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,3.1	मैं	ई				
3	सर्व-भूतेषु	2	सर्वभूतेषु	सर्व-भूत{पुं}{7;बहु}/भूत{नपुं}{7;बहु}	सर्व-भूत{नपुं}{7;बहु}	अधिकरणम्,3.1	सब_भूतों_में	टो_अल्ल्_लिविन्ग्_एन्टिटिएस्	<सर्व-भूतेषु>ख्1			
3.1	(अस्मि)	4	(0)	(अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,2;अकर्मकः	(हूँ)	अम्				
4	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7	न	नो_ओने				
5	मे	6	मे	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,6	मेरा	मिने				
6	द्वेष्यः	7	द्वेष्योऽस्ति	द्वेष्य{पुं}{1;एक}	द्वेष्य{पुं}{1;एक}	कर्ता,7	अप्रिय	हटेङुल्				
7	अस्ति	8	0	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,6;अकर्मकः	है	इस्				
8	न	9	न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	न	नोर्				
9	प्रियः	10	प्रियः	प्री{नपुं}{5;एक}/प्री{नपुं}{6;एक}/प्रिय{पुं}{1;एक}	प्रिय{पुं}{1;एक}	कर्ता,9.1	प्रिय	डेअर्				
9.1	(अस्ति)	11	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,9;अकर्मकः	(है)	इस्				
10	ये	13	ये	यद्{पुं}{1;बहु}/यद्{स्त्री}{1;द्वि}/यद्{स्त्री}{2;द्वि}/यद्{नपुं}{1;द्वि}/यद्{नपुं}{2;द्वि}	यद्{पुं}{1;बहु}	कर्ता,11;नित्यसम्बन्ध,16	जो_भक्त	ट्होसे				
11	भजन्ति	16	भजन्ति	भज्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भजँ;भ्वादिः}	भज्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भजँ;भ्वादिः}	अभिहित_कर्ता,10;सकर्मकः	भजते_हैं	रेन्डेर्_ट्रन्स्चेन्डेन्टल्_सेर्विचे				
12	तु	12	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,10	परंतु	येट्				
13	माम्	14	मां	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,11	मुझको	उन्टो_ंए				
14	भक्त्या	15	भक्त्या	भक्ति{स्त्री}{3;एक}	भक्ति{स्त्री}{3;एक}	करणम्,11	प्रेम_से	इन्_डेवोटिओन्				
15	मयि	18	मयि	अस्मद्{7;एक}	अस्मद्{7;एक}	अधिकरणम्,16.1	मुझमें	उन्टो_ंए				
16	ते	17	ते	तद्{पुं}{1;बहु}/तद्{स्त्री}{1;द्वि}/तद्{स्त्री}{2;द्वि}/तद्{नपुं}{1;द्वि}/तद्{नपुं}{2;द्वि}/युष्मद्{4;एक}/युष्मद्{6;एक}	तद्{पुं}{1;बहु}	कर्ता,16.1	वे	सुच्ह्_पेर्सोन्स्				
16.1	(सन्ति)	19	(0)	(सत्{नपुं}{1;बहु}/सत्{नपुं}{2;बहु}/सत्{नपुं}{8;बहु}/सन्ती{स्त्री}{8;एक}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,16;अकर्मकः	(हैं)	अरे				
17	तेषु	23	तेषु	तद्{पुं}{7;बहु}/तद्{नपुं}{7;बहु}	तद्{पुं}{7;बहु}	अधिकरणम्,20.1	उनमें	इन्_ट्हेम्				
18	च	20	चाप्यहम्	च{अव्य}	च{अव्य}	सम्बन्धः,20	और	अल्सो				
19	अपि	22	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,20	भी	चेर्टइन्ल्य्				
20	अहम्	21	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,20.1	मैं	ई				
20.1	(अस्मि)	24	(0)	(अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,20;अकर्मकः	(हूँ)	अम्				
