index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	यत्	2	यदादित्यगतं	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यत्{अव्य}	विशेषणम्,3;नित्य_सम्बन्धः,12	जो	ट्हट्				
2	आदित्य-गतम्	1	0	आदित्य-गत{पुं}{2;एक}/गत{नपुं}{1;एक}/गत{नपुं}{2;एक}	आदित्य-गत{नपुं}{1;एक}	समुच्चितः,10	सूर्य_में_स्थित	इन्_ट्हे_सुन्स्हिने	<आदित्य-गतं>ठ्2			
3	तेजः	3	तेजो	तेजस्{नपुं}{1;एक}/तेजस्{नपुं}{2;एक}	तेजस्{नपुं}{1;एक}	कर्ता,5	तेज	स्प्लेन्डोर्				
4	जगत्	5	जगद्भासयतेऽखिलम्	जगत्{पुं}{1;एक}/जगत्{नपुं}{1;एक}/जगत्{नपुं}{2;एक}	जगत्{नपुं}{2;एक}	कर्म,5	जगत्_को	तोर्ल्ड्				
5	भासयते	6	0	भास्1_णिच्{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भासृँ;भ्वादिः}	भास्1_णिच्{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भासृँ_णिच्;भ्वादिः}	अभिहितकर्ता,3;सकर्मकः	प्रकाशित_करता_है	इल्लुमिनटेस्				
6	अ-खिलम्	4	0	अखिल{नपुं}{1;एक}/अखिल{नपुं}{2;एक}	अखिल{नपुं}{2;एक}	विशेषणम्,4	सम्पूर्ण	एन्टिरे	<न-खिलम्>ठ्न्			
7	यत्	7	यच्चन्द्रमसि	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यत्{अव्य}	कर्ता,8.1	जो_(तेज)	ट्हट्				
8	चन्द्रमसि	8	0	चन्द्रमस्{पुं}{7;एक}	चन्द्रमस्{पुं}{7;एक}	अधिकरणम्,8.1	चन्द्रमा_में	इन्_ट्हे_मोओन्				
8.1	(भासयते)		(0)	भास्1_णिच्{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भासृँ;भ्वादिः}	भास्1_णिच्{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भासृँ_णिच्;भ्वादिः}	अभिहितकर्ता,7;सकर्मकः	प्रकाशित_करता_है	इल्लुमिनटेस्				
9	यत्	9	यच्चाग्नौ	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यत्{अव्य}	कर्ता,11.1	जो	ट्हट्				
10	च	10	0	च{अव्य}	च{अव्य}	सम्बन्धः,11.1	और	अल्सो				
11	अग्नौ	11	0	अग्नि{पुं}{7;एक}	अग्नि{पुं}{7;एक}	अधिकरणम्,11.1	अग्नि_में	इन्_ट्हे_ङिरे				
11.1	(भासयते)	6	(0)	भास्1_णिच्{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भासृँ;भ्वादिः}	भास्1_णिच्{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भासृँ_णिच्;भ्वादिः}	अभिहितकर्ता,9;सकर्मकः	प्रकाशित_करता_है	इल्लुमिनटेस्				
12	तत्	12	तत्तेजो	तद्{नपुं}{1;एक}/तद्{नपुं}{2;एक}	तद्{नपुं}{2;एक}	विशेषणम्,13	उसको	ट्हट्				
13	तेजः	14	0	तेजस्{नपुं}{1;एक}/तेजस्{नपुं}{2;एक}/तेजस्{नपुं}{8;एक}	तेजस्{नपुं}{2;एक}	कर्म,14	तेज	स्प्लेन्डोर्				
14	विद्धि	15	विद्धि	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहितकर्ता,12;सकर्मकः	जान	उन्डेर्स्टन्ड्				
15	मामकम्	13	मामकम्	मामक{पुं}{2;एक}	मामक{पुं}{2;एक}	कर्मसमानाधिकरणम्,13	मेरा	ङ्रोम्_मे				
15.1	(त्वम्)		(0)	(युष्मद्{पुं}{1;एक}	(युष्मद्{पुं}{1;एक}	कर्ता,14	(उस)	इन्_ट्हट्				
