index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	दैवी	1	दैवी	दैवी{स्त्री}{1;एक}	दैवी{स्त्री}{1;एक}	विशेषणम्,2	दैवी	ट्रन्स्चेन्डेन्टल्				
2	सम्पत्	2	सम्पद्विमोक्षाय	सम्पत्	सम्पद्{स्त्री}{1;एक}	कर्म,3.1	सम्पदा	नटुरे				
3	विमोक्षाय	3	0	विमोक्ष{पुं}{4;एक}	विमोक्ष{पुं}{4;एक}	प्रयोजनम्,3.1	मुक्ति_के_लिये	मेअन्ट्_ङोर्_लिबेरटिओन्				
3.1	(मता)	4	(0)	(मता{स्त्री}{1;एक}/मता{स्त्री}{1;एक})	(मन्1{कृत्_प्रत्ययः:क्त;मनँ;दिवादिः;स्त्री}{1;एक})	अभिहितकर्म,2;सकर्मकः	(मानी_गयी_है)	इस्_चोन्सिडेरेड्				
4	निबन्धाय	6	निबन्धायासुरी	निबन्ध{पुं}{4;एक}	निबन्ध{पुं}{4;एक}	प्रयोजनम्,6	बाँधने_के_लिये	ङोर्_बोन्डगे				
5	आसुरी	5	0	आसुरी{स्त्री}{1;एक}	आसुरी{स्त्री}{1;एक}	कर्म,6	आसुरी_सम्पदा	डेमोनिअच्_ऋउअलिटिएस्				
6	मता	7	मता	मता{स्त्री}{1;एक}/मता{स्त्री}{1;एक}	मन्1{कृत्_प्रत्ययः:क्त;मनँ;दिवादिः;स्त्री}{1;एक}	अभिहितकर्म,5;सकर्मकः	मानी_गयी_है	इस्_चोन्सिडेरेड्				
7	मा	10	मा	मा{अव्य}/मा{स्त्री}{1;एक}/अस्मद्{2;एक}	मा{अव्य}	प्रतिषेधः,8	मत	डो_नोट्				
8	शुचः	11	शुचः	(अशुचः)*	शुच्1{कर्तरि;लुङ्;म;एक;परस्मैपदी;शुचँ;भ्वादिः}	अभिहितकर्ता,8;अकर्मकः	शोक_कर	तोर्र्य्				
8.1	(त्वम्)	9	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,8	(तू)	योउ				
9	सम्पदम्	14	सम्पदं	सम्पद्{स्त्री}{2;एक}	सम्पद्{स्त्री}{2;एक}	कर्म,11	सम्पदा_को	नटुरे				
10	दैवीम्	13	दैवीमभिजातोऽसि	दैवी{स्त्री}{2;एक}	दैवी{स्त्री}{2;एक}	विशेषणम्,9	दैवी	ट्रन्स्चेन्डेन्टल्				
11	अभिजातः	15	0	अभिजात{पुं}{1;एक}	अभि_जन्3{कृत्_प्रत्ययः:क्त;अभि_जनीँ;दिवादिः;पुं}{1;एक}	विधेय_विशेषणम्,12	लेकर_उत्पन्न_हुआ	बोर्न्				
12	असि	16	0	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अभिहितकर्ता,13.1;अकर्मकः	है	अरे				
13	पाण्डव	8	पाण्डव	पाण्डव{पुं}{8;एक}/पाण्डव{नपुं}{8;एक}	पाण्डव{पुं}{8;एक}	सम्बोध्यः,8	हे_अर्जुन	औ_सोन्_ओङ्_फन्डु				
13.1	(त्वम्)	12	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,12	(तू)	योउ				
