index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	नियतस्य	2	नियतस्य	नियत{पुं}{6;एक}/नियत{नपुं}{6;एक}	नियत{नपुं}{6;एक}	विशेषणम्,4	नियत	प्रेस्च्रिबेड्_डुटिएस्				
2	तु	1	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,6	परंतु	बुट्				
3	सन्न्यासः	4	सन्न्यासः	सन्न्यास{पुं}{1;एक}	सन्न्यास{पुं}{1;एक}	कर्ता,6	स्वरूप_से_त्याग	रेनुन्चिअटिओन्				
4	कर्मणः	3	कर्मणो	कर्मन्{नपुं}{5;एक}/कर्मन्{नपुं}{6;एक}	कर्मन्{नपुं}{6;एक}	षष्ठीसम्बन्धः,3	कर्म_का	अच्टिविटिएस्				
5	न	5	नोपपद्यते	न{अव्य}	न{अव्य}	प्रतिषेधः,6	नहीं	नेवेर्				
6	उपपद्यते	6	0	उप_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;पदँ;दिवादिः}/उप_पद्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;पदँ;दिवादिः}	उप_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;उप_पदँ;दिवादिः}	अभिहित_कर्ता,3	उचित_है	इस्_डेसेर्वेड्				
7	मोहात्	7	मोहात्तस्य	मोह{पुं}{5;एक}	मोह{पुं}{5;एक}	हेतुः,9	मोह_के_कारण	ब्य्_इल्लुसिओन्				
8	तस्य	8	0	तद्{पुं}{6;एक}/तद्{नपुं}{6;एक}	तद्{पुं}{6;एक}	षष्ठीसम्बन्धः,9	उसका	ओङ्_त्हिच्ह्				
9	परित्यागः	9	परित्यागस्तामसः	परित्याग{पुं}{1;एक}	परित्याग{पुं}{1;एक}	कर्म,11	त्याग_कर_देना	रेनुन्चिअटिओन्				
10	तामसः	10	0	तामस{पुं}{1;एक}	तामस{पुं}{1;एक}	कर्मसमानाधिकरणम्,11	तामस	इन्_ट्हे_मोडे_ओङ्_इग्नोरन्चे				
11	परिकीर्तितः_(अस्ति)	11	परिकीर्तितः	परिकीर्तित{पुं}{1;एक}_(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	परि_कॄत्1{कृत्_प्रत्ययः:क्त;परि_कॄतँ;चुरादिः;पुं}{1;एक}	अभिहित_कर्म,9	त्याग_कहा_गया_है	इस्_डेच्लरेड्				
