index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	आयुधानाम्	2	आयुधानामहं	आयुध{नपुं}{6;बहु}	आयुध{नपुं}{6;बहु}	निर्धारणम्,3	शास्त्रों_में	ओङ्_अल्ल्_तेअपोन्स्				
2	अहम्	1	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,5	मैं	ई				
3	वज्रम्	3	वज्रं	वज्र{पुं}{2;एक}/वज्र{नपुं}{1;एक}/वज्र{नपुं}{2;एक}	वज्र{नपुं}{1;एक}	सुप्_समुच्चितः,6	वज्र	ट्हे_ट्हुन्डेर्बोल्ट्				
4	धेनूनाम्	4	धेनूनामस्मि	धेनु{स्त्री}{6;बहु}	धेनु{स्त्री}{6;बहु}	निर्धारणम्,6	गौओं_में	ओङ्_चोत्स्				
5	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहितकर्ता,2;अकर्मकः	हूँ	अम्				
6	काम-धुक्	5	कामधुक्	काम-धुक्	काम-धुक्{स्त्री}{1;एक}	विधेय_विशेषणम्,5	कामधेनु	ट्हे_सुरब्हि_चोत्स्	<काम-धुक्>ऊ			
6.1	(च)	6	(0)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6	और	अन्ड्				
7	प्रजनः	9	प्रजनश्चास्मि	प्रजन{पुं}{1;एक}	प्रजन{पुं}{1;एक}	विशेषणम्,10	शास्त्रोक्त_रीति_से_सन्तान_की_उत्पत्ति_का_हेतु	ङोर्_बेगेट्टिन्ग्_च्हिल्ड्रेन्				
8	च	11	0	च{अव्य}	च{अव्य}	सम्बन्धः,9	और	अन्ड्				
9	अस्मि	12	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहितकर्ता,10.1,अकर्मकः	हूँ	अम्				
10	कन्दर्पः	10	कन्दर्पः	कन्दर्प{पुं}{1;एक}	कन्दर्प{पुं}{1;एक}	विधेय_विशेषणम्,10.1	कामदेव	छुपिड्				
10.1	(अहम्)	8	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,9	(मैं)	ई				
11	सर्पाणाम्	14	सर्पाणामस्मि	सर्प{पुं}{6;बहु}	सर्प{पुं}{6;बहु}	निर्धारणम्,13	सर्पों_में	ओङ्_अल्ल्_स्नकेस्				
12	अस्मि	16	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहितकर्ता,13.1;अकर्मकः	हूँ	अम्				
13	वासुकिः	15	वासुकिः	वासुकि{पुं}{1;एक}	वासुकि{पुं}{1;एक}	विधेय_विशेषणम्,12	सर्पराज_वासुकि	Vअसुकि				
13.1	(अहम्)	13	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,12	(मैं)	ई				
