index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	नभः-स्पृशम्	3	नभः-स्पृशं	नभस्-स्पृश्{पुं}{2;एक}/स्पृश्{स्त्री}{2;एक}/स्पृश्{नपुं}{2;एक}/स्पृश{पुं}{2;एक}/स्पृश{नपुं}{1;एक}/स्पृश{नपुं}{2;एक}	नभस्-स्पृश्{पुं}{2;एक}	विशेषणम्,8	आकाश_को_स्पर्श_करनेवाले	टोउच्हिन्ग्_ट्हे_स्क्य्	<नभः-स्पृशं>ऊ			
2	दीप्तम्	4	दीप्तमनेकवर्णं	दीप्त{पुं}{2;एक}/दीप्त{नपुं}{1;एक}/दीप्त{नपुं}{2;एक}	दीप्1{कृत्_प्रत्ययः:क्त;दीपीँ;दिवादिः;पुं}{2;एक}	विशेषणम्,8	देदीप्यमान	ग्लोतिन्ग्				
3	अन्-एक-वर्णम्	5	0	अनेक-वर्ण{पुं}{2;एक}/वर्ण{नपुं}{1;एक}/वर्ण{नपुं}{2;एक}	अनेक-वर्ण{पुं}{2;एक}	विशेषणम्,8	अनेक_वर्णों_से_युक्त	मन्य्_चोलोर्	<<न-एक>ठ्न्-वर्णम्>ख्1			
4	व्यात-आननम्	6	व्यात्ताननं	व्यात्-आनन{पुं}{2;एक}/आनन{नपुं}{1;एक}/आनन{नपुं}{2;एक}	व्यात-आनन{पुं}{2;एक}	विशेषणम्,8	फैलाये_हुए_मुख	ओपेन्_मोउट्ह्	<व्यात-आननं>भ्स्7			
5	दीप्त-विशाल-नेत्रम्	7	दीप्तविशालनेत्रम्	दीप्त-विशाल-नेत्र{नपुं}{1;एक}/नेत्र{नपुं}{2;एक}	दीप्त-विशाल-नेत्र{नपुं}{2;एक}	विशेषणम्,8	प्रकाशमान_विशाल_नेत्रों_से_युक्त	वेर्य्_ग्रेअट्_अन्ड्_ग्लोतिन्ग्_एयेस्	<<दीप्त-विशाल>ख्1-नेत्रम्>भ्स्6			
6	दृष्ट्वा	9	दृष्ट्वा	दृश्1{अव्य;क्त्वा;दृशिँर्;:भ्वादिः}	दृश्1{अव्य;क्त्वा;दृशिँर्;:भ्वादिः}	पूर्वकालः,12	देखकर	ब्य्_सेएइन्ग्				
7	हि	1	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,6	क्योंकि	चेर्टइन्ल्य्				
8	त्वाम्	8	त्वां	युष्मद्{2;एक}	युष्मद्{2;एक}	कर्म,6	आपको	योउ				
9	प्रव्यथित-अन्तः-आत्मा	10	प्रव्यथितान्तरात्मा	प्रव्यथित-अन्तर्-आत्मन्{पुं}{1;एक}	प्रव्यथित-अन्तर्-आत्मन्{पुं}{1;एक}	विशेषणम्,15.1	भयभीत_अन्तःकरणवाला	पेर्टुर्बेड्_सोउल्_तिट्हिन्	<प्रव्यथित-<अन्तर्-आत्मा>ख्3>भ्स्6			
10	धृतिम्	12	धृतिं	धृति{स्त्री}{2;एक}	धृति{स्त्री}{2;एक}	सुप्_समुच्चितः,13	धीरज	स्टेअडिनेस्स्				
11	न	15	न	न{अव्य}	न{अव्य}	प्रतिषेधः,12	नहीं	नो				
12	विन्दामि	16	विन्दामि	विद्3{कर्तरि;लट्;उ;एक;परस्मैपदी;विदॢँ;तुदादिः}	विद्3{कर्तरि;लट्;उ;एक;परस्मैपदी;विदॢँ;तुदादिः}	अभिहित_कर्ता,15.1	पाता_हूँ	हवे				
13	शमम्	14	शमं	शम{पुं}{2;एक}/शम{नपुं}{1;एक}/शम{नपुं}{2;एक}	शम{पुं}{2;एक}	कर्म,12	शान्ति	मेन्टल्_ट्रनृउइल्लिट्य्				
14	च	13	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,13	और	अल्सो				
15	विष्णो	2	विष्णो	विष्णु{पुं}{8;एक}/विष्णु{स्त्री}{8;एक}/विष्णु{नपुं}{8;एक}	विष्णु{पुं}{8;एक}	सम्बोध्यः,12	हे_विष्णो	औ_ऌओर्ड्_Vइस्नु				
15.1	(अहम्)	11	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,12	(मैं)	ई				
