index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	श्रद्धावान्	3	श्रद्धावाँल्लभते	श्रद्धावत्{पुं}{1;एक}	श्रद्धावत्{पुं}{1;एक}	कर्ता,2	श्रद्धावान्_मनुष्य	अ_ङइट्ह्ङुल्_मन्				
2	लभते	5		लभ्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;डुलभँष्;भ्वादिः}	लभ्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;डुलभँष्;भ्वादिः}		प्राप्त_होता_है	अच्हिएवेस्				
3	ज्ञानम्	4	ज्ञानं	ज्ञान{नपुं}{1;एक}/ज्ञान{नपुं}{2;एक}	ज्ञान{नपुं}{2;एक}	कर्म,2	ज्ञान_को	क्नोत्लेड्गे				
4	तत्-परः	2	तत्परः	तत्पर{पुं}{1;एक}	तत्पर{पुं}{1;एक}	विशेषणम्,1	साधानपरायण	वेर्य्_मुच्ह्_अट्टच्हेड्_टो_इट्	<तत्-परः>भ्स्6			
5	संयत-इन्द्रियः	1	संयतेन्द्रियः	संयत-इन्द्रिय{पुं}{1;एक}	संयत-इन्द्रिय{पुं}{1;एक}	विशेषणम्,1	जितेन्द्रिय	चोन्ट्रोल्लेड्_सेन्सेस्	<संयत-इन्द्रियः>भ्स्6			
6	ज्ञानम्	6	ज्ञानं	ज्ञान{नपुं}{1;एक}/ज्ञान{नपुं}{2;एक}	ज्ञान{नपुं}{2;एक}	कर्म,7	ज्ञान_को	क्नोत्लेड्गे				
7	लब्ध्वा	7	लब्ध्वा	लभ्1{कृत्_प्रत्ययः:क्त्वा;डुलभँष्;भ्वादिः}	लभ्1{कृत्_प्रत्ययः:क्त्वा;डुलभँष्;भ्वादिः}	पूर्वकालः,11	प्राप्त_होकर	हविन्ग्_अच्हिएवेड्				
8	पराम्	9	परां	परा{स्त्री}{2;एक}/परा{स्त्री}{2;एक}	परा{स्त्री}{2;एक}	विशेषणम्,9	परम	ट्रन्स्चेन्डेन्टल्				
9	शान्तिम्	10	शान्तिमचिरेणाधिगच्छति	शान्ति{स्त्री}{2;एक}	शान्ति{स्त्री}{2;एक}	कर्म,11	शान्ति_को	पेअचे				
10	अचिरेण	8		अचिरेण{अव्य}/अचिर{नपुं}{3;एक}	अचिर{नपुं}{3;एक}	क्रियाविशेषणम्,11	बिना_विलम्ब_के_तत्काल_ही_(भगवत्प्राप्तिरूप)	वेर्य्_सोओन्				
11	अधिगच्छति	11		अधि_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;गमॢँ;भ्वादिः}	अधि_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अधि_गमॢँ;भ्वादिः}		प्राप्त_हो_जाता_है	अट्टइन्स्				
