index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	शुक्ल-कृष्णे	4	शुक्लकृष्णे	शुक्लकृष्ण{नपुं}{1;द्वि}/शुक्लकृष्ण{नपुं}{2;द्वि}/शुक्लकृष्ण{नपुं}{7;एक}/शुक्लकृष्ण{नपुं}{8;द्वि}	शुक्ल-कृष्ण{नपुं}{1;द्वि}	विशेषणम्,2	शुक्ल_और_कृष्ण_(अर्थात्_देवयान_और_पितृयान)	लिग्ह्ट्_डर्क्नेस्स्	<शुक्ल-कृष्णे>ढि			
2	गती	5	गती	गति{स्त्री}{1;द्वि}/गति{स्त्री}{2;द्वि}/गति{स्त्री}{8;द्वि}	गति{स्त्री}{1;द्वि}	कर्ता,7.1	मार्ग	पस्सिन्ग्_अतय्				
3	हि	1	ह्येते	हि{अव्य}	हि{अव्य}	सम्बन्धः,4	क्योंकि	चेर्टइन्ल्य्				
4	एते	3	0	एता{स्त्री}{1;द्वि}/एता{स्त्री}{2;द्वि}/एता{स्त्री}{8;एक}/एता{स्त्री}{8;द्वि}/एतद्{पुं}{1;बहु}/एतद्{स्त्री}{1;द्वि}/एतद्{स्त्री}{2;द्वि}/एतद्{नपुं}{1;द्वि}/एतद्{नपुं}{2;द्वि}	एतद्{नपुं}{2;द्वि}	विशेषणम्,2	ये_(दो_प्रकार_के)	अल्ल्_ट्हेसे				
5	जगतः	2	जगतः	जगत्{पुं}{1;बहु}/जगत्{पुं}{2;बहु}/जगत्{पुं}{5;एक}/जगत्{पुं}{6;एक}/जगत्{पुं}{8;बहु}/जगत्{नपुं}{5;एक}/जगत्{नपुं}{6;एक}	जगत्{नपुं}{6;एक}	षष्ठीसम्बन्धः,7	जगत्_के	ओङ्_ट्हे_मटेरिअल्_तोर्ल्ड्				
6	शाश्वते	6	शाश्वते	शाश्वत{पुं}{7;एक}/शाश्वत{नपुं}{1;द्वि}/शाश्वत{नपुं}{2;द्वि}/शाश्वत{नपुं}{7;एक}/शाश्वत{नपुं}{8;द्वि}	शाश्वत{नपुं}{1;द्वि}	विशेषणम्,7	सनातन	ओङ्_ट्हे_Vएडस्				
7	मते	7	मते	मत{पुं}{7;एक}/मत{नपुं}{1;द्वि}/मत{नपुं}{2;द्वि}/मत{नपुं}{7;एक}/मत{नपुं}{8;द्वि}/मति{स्त्री}{8;एक}/मता{स्त्री}{1;द्वि}/मता{स्त्री}{2;द्वि}/मता{स्त्री}{8;एक}/मता{स्त्री}{8;द्वि}/मता{स्त्री}{1;द्वि}/मता{स्त्री}{2;द्वि}/मता{स्त्री}{8;एक}/मता{स्त्री}{8;द्वि}	मत{नपुं}{1;द्वि}	विधेय_विशेषणम्,7.1	माने_गये	इन्_ट्हे_ओपिनिओन्				
7.1	(भवतः)	8	(0)	(भवत्{पुं}{2;बहु}/भवत्{पुं}{5;एक}/भवत्{पुं}{6;एक}/भू1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भू;भ्वादिः})	(भू1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भू;भ्वादिः})	अभिहित_कर्ता,2	(हैं)	बेचोमेस्				
8	एकया	9	एकया	एका{स्त्री}{3;एक}	एका{स्त्री}{3;एक}	करणम्,9	एक_के_द्वारा_(गया_हुआ)	ब्य्_ओने				
9	याति	11	यात्यनावृत्तिमन्ययावर्तते	यात्{पुं}{7;एक}/यात्{नपुं}{7;एक}/या1{कर्तरि;लट्;प्र;एक;परस्मैपदी;या;अदादिः}	या1{कर्तरि;लट्;प्र;एक;परस्मैपदी;या;अदादिः}		प्राप्त_होता_है	गोएस्				
10	अन्-आवृत्तिम्	10	0	अनावृत्ति{स्त्री}{2;एक}	न-आवृत्ति{स्त्री}{2;एक}	कर्म,9	जिससे_वापस_नहीं_लौटना_पडॆअञता_उस_परमगति_को	नो_रेटुर्न्	<न-आवृत्तिम्>ठ्न्			
11	अन्यया	12	0	अन्या{स्त्री}{3;एक}/अन्या{स्त्री}{3;एक}	अन्या{स्त्री}{3;एक}	करणम्,12	दूसरे_के_द्वारा_(गया_हुआ)	ब्य्_ट्हे_ओट्हेर्				
12	आवर्तते	14	0	आवर्तता{स्त्री}{1;द्वि}/आवर्तता{स्त्री}{2;द्वि}/आवर्तता{स्त्री}{8;एक}/आवर्तता{स्त्री}{8;द्वि}/आङ्_वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;वृतुँ;भ्वादिः}	आङ्_वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;आङ्_वृतुँ;भ्वादिः}		वापस_आता_है_अर्थात्_जन्म-मृत्यु_को_प्राप्त_होता_है	चोमेस्_बच्क्				
13	पुनः	13	पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,12	फिर	अगइन्				
