index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	saha-yajFAH	2	sahayajFAH	saha-yajFa{puM}{1;bahu}/yajFa{puM}{8;bahu}	saha-yajFa{puM}{1;bahu}	viSeRaNam,2	yajFasahiwa	along_tiwh_(whe_spiriw_oq)_sacriqice	<saha-yajFAH>BvS			
2	prajAH	3	prajAH	praja{puM}{1;bahu}/praja{puM}{8;bahu}/prajA{swrI}{1;bahu}/prajA{swrI}{2;bahu}/prajA{swrI}{8;bahu}	prajA{puM}{1;bahu}	karma,3	prajAoM_ko	mankinx				
3	sqRtvA	4	sqRtvA	sqj1{kqw_prawyayaH:kwvA;sqjaz;xivAxiH}/sqj2{kqw_prawyayaH:kwvA;sqjaz;wuxAxiH}	sqj2{avya;kwvA;sqjaz;:wuxAxiH}	pUrvakAlaH,5	racakara	having_creawex				
3.1	(yaWA)	5	()	yaWA{avya}	yaWA{avya}	niwya_sambanXaH,8.1	jEse					
3.1	(yaWA)	5	()	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,8	jEse					
3.2	(yUyam)	6	()	yuRmax{sarvanAma;1;bahu}	yuRmax{1;bahu}	karwA,8	wuma					
4	purA	15	purovAca	purA{avya}/pur{swrI}{3;eka}/purA{swrI}{1;eka}	purA{avya}	kAlAXikaraNam,5	kalpa_ke_Axi_meM	aw_whe_beginning_oq_creawion				
5	uvAca	16		vac1{karwari;lit;u;eka;parasmEpaxI;vacaz;axAxiH}/vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;axAxiH}/brU1{karwari;lit;u;eka;parasmEpaxI;brUF;axAxiH}/brU1{karwari;lit;pra;eka;parasmEpaxI;brUF;axAxiH}	vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;axAxiH}	aBihiwa_karwA,6;sakarmaka	kahA	saix				
6	prajApawiH	1	prajApawiH	prajA-pawi{puM}{1;eka}	prajA-pawi{puM}{1;eka}	karwA,5	prajApawi_brahmA_ne	whe_creawor_(Brahma)	<prajA-pawiH>W6			
7	anena	7	anena	ana{puM}{3;eka}/ixam{puM}{3;eka}/ixam{napuM}{3;eka}	ixam{puM}{3;eka}	hewuH,8	isa_yajFa_ke_xvArA	by_whis				
8	prasaviRyaXvam	8	prasaviRyaXvameRa	prasaviRyaXvam	pra_sU1{karwari;lqt;ma;bahu;AwmanepaxI;pra_RUF;svAxiH}	aBihiwa_karwA,3.2;sakarmaka	vqxXi_ko_prApwa_hoo	shall_prosperous				
8	prasaviRyaXvam	8		pra_sU2{karwari;lqt;ma;bahu;AwmanepaxI;RUf;:xivAxiH}	pra_sU2{karwari;lqt;ma;bahu;AwmanepaxI;RUf;:xivAxiH}	vAkyakarma,5	vqxXi_ko_prApwa_hoo					
8.1	(waWA)	9	()	pra_sU2{karwari;lqt;ma;bahu;AwmanepaxI;RUf;:xivAxiH}	pra_sU2{karwari;lqt;ma;bahu;AwmanepaxI;RUf;:xivAxiH}	sambanXaH,11	vEse					
9	eRaH	10		ewax{puM}{1;eka}	ewax{puM}{1;eka}	karwA,11	yaha_(yajFa)	whis_(sacriqice)				
10	vaH	11	voZswviRtakAmaXuk	va{puM}{1;eka}/yuRmax{2;bahu}/yuRmax{4;bahu}/yuRmax{6;bahu}	yuRmax{2;bahu}	RaRTIsambanXaH,12	wumalogoM_ko	you				
11	aswu	13		aswu{avya}/as2{karwari;lot;pra;eka;parasmEpaxI;asaz;axAxiH}	as2{karwari;lot;pra;eka;parasmEpaxI;asaz;axAxiH}	vAkyakarma,5	ho	may_yielx				
11.1	(iwi)	14	()	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,11	EsA					
12	iRtakAmaXuk	12		iRta-kAma-Xuk	iRta-kAma-Xuk{swrI}{1;eka}	karwqsamAnAXikaraNam,11	icCiwa_Boga_praxAna_karanevAlA	whe_enjoymenws_you_seek	<<iRta-kAma>K1-Xuk>U			
