index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	अभ्यास-योग-युक्तेन	2	अभ्यासयोगयुक्तेन	अभ्यासयोगयुक्तेन	अभ्यास-योग-युज्2{कृत्_प्रत्ययः:क्त;युजिँर्;रुधादिः;पुं}{3;एक}	विशेषणम्,2	परमेश्वर_के_ध्यान_के_अभ्यासरूप_योग_से_युक्त	बेइन्ग्_एन्गगेड्_इन्_ट्हे_प्रच्टिचे_ओङ्_मेडिटटिओन्	<<अभ्यास-योग>ख्6-युक्तेन>ठ्3			
2	चेतसा	4	चेतसा	चेतस्{नपुं}{3;एक}	चेतस्{नपुं}{3;एक}	करणम्,9	चित्त_से	ब्य्_ट्हे_मिन्ड्_अन्ड्_इन्टेल्लिगेन्चे				
3	न-अन्य-गामिना	3	नान्यगामिना	नान्यगामिना	न-अन्य-गामिन्{पुं}{3;एक}	विशेषणम्,2	दूसरी_ओर_न_जानेवाले	तिट्होउट्_ट्हेइर्_बेइन्ग्_डेविअटेड्	<न-<अन्य-गामिना>ठ्2>ठ्न्			
4	परमम्	7	परमं	परमम्{अव्य}/परम{पुं}{2;एक}/परम{नपुं}{1;एक}/परम{नपुं}{2;एक}	परम{नपुं}{2;एक}	विशेषणम्,6	परम_(प्रकाशस्वरूप)	ट्हे_शुप्रेमे				
5	पुरुषम्	9	पुरुषं	पुरुष{पुं}{2;एक}	पुरुष{पुं}{2;एक}	कर्म,7	पुरुष_को_अर्थात्_परमेश्वर_को	फेर्सोनलिट्य्_ओङ्_घोड्हेअड्				
6	दिव्यम्	8	दिव्यं	दिव्य{पुं}{2;एक}/दिव्य{नपुं}{1;एक}/दिव्य{नपुं}{2;एक}	दिव्य{पुं}{2;एक}	विशेषणम्,5	दिव्य	ट्रन्स्चेन्डेन्टल्				
7	याति	10	याति	यात्{पुं}{7;एक}/यात्{नपुं}{7;एक}/या1{कर्तरि;लट्;प्र;एक;परस्मैपदी;या;अदादिः}	या1{कर्तरि;लट्;प्र;एक;परस्मैपदी;या;अदादिः}	अभिहितकर्ता,9.1;सकर्मकः	प्राप्त_होता_है	अच्हिएवेस्				
8	पार्थ	1	पार्थानुचिन्तयन्	पार्थ{पुं}{8;एक}	पार्थ{पुं}{8;एक}	सम्बोध्यः,7	हे_पार्थ	औ_सोन्_ओङ्_फ्र्ट्ह				
9	अनुचिन्तयन्	5	0	अनुचिन्तयन्	अनु_चिन्त्1{कृत्_प्रत्ययः:शतृ;अनु_चितिँ;चुरादिः;पुं}{1;एक}	वर्तमानसमानकालः,7	निरन्तर_चिन्तन_करता_हुआ	चोन्स्टन्ट्ल्य्_ट्हिन्किन्ग्_ओङ्				
9.1	(मनुष्यः)	1.1	(0)	(मनुष्य{पुं}{1;एक})	(मनुष्य{पुं}{1;एक})	कर्ता,7	(मनुष्य)	मन्				
