index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	यावत्	2	यावत्सञ्जायते	यावत्{अव्य}/यावत्{नपुं}{1;एक}/यावत्{नपुं}{2;एक}/यावत्{नपुं}{8;एक}	यावत्{अव्य}	क्रियाविशेषणम्,2	यावन्मात्र	त्हटेवेर्				
2	सञ्जायते	6	0	सञ्जायते	सम्_जन्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;सम्_जनीँ;दिवादिः}	अभिहितकर्ता,2;अकर्मकः	उत्पन्न_होते_हैं	टकेस्_प्लचे				
3	किञ्चित्	3	किञ्चित्सत्त्वं	किञ्चित्{अव्य}/किञ्चित्{नपुं}{1;एक}/किञ्चित्{नपुं}{2;एक}	किञ्चित्{नपुं}{1;एक}	विशेषणम्,4	जितने_भी	अन्य्ट्हिन्ग्				
4	सत्त्वम्	5	0	सत्त्व{पुं}{2;एक}/सत्त्व{नपुं}{1;एक}/सत्त्व{नपुं}{2;एक}/सत्त्व{नपुं}{1;एक}/सत्त्व{नपुं}{2;एक}	सत्त्व{नपुं}{1;एक}	कर्ता,2	प्राणी	एदिस्टेन्चे				
5	स्थावर-जङ्गमम्	4	स्थावरजङ्गमम्	स्थावर-जङ्गम{पुं}{2;एक}/जङ्गम{नपुं}{1;एक}/जङ्गम{नपुं}{2;एक}	स्थावर-जङ्गम{नपुं}{1;एक}	विशेषणम्,4	स्थावरजंगम	नोट्_मोविन्ग्_अन्ड्_मोविन्ग्	<स्थावर-जङ्गमम्>ढ्स्			
6	क्षेत्र-क्षेत्र-ज्ञ-संयोगात्	9	क्षेत्रक्षेत्रज्ञसंयोगात्तद्विद्धि	क्षेत्र-क्षेत्रज्ञ-संयोग{पुं}{5;एक}	क्षेत्र-क्षेत्रज्ञ-संयोग{पुं}{5;एक}	हेतुः,8	क्षेत्र_और_क्षेत्रज्ञ_के_संयोग_से	उनिओन्_बेट्तेएन्_ट्हे_बोड्य्_अन्ड्_ट्हे_क्नोतेर्_ओङ्_ट्हे_बोड्य्	<<क्षेत्र-<क्षेत्र-ज्ञ>ऊ>ढि-संयोगात्>ठ्6			
7	तत्	8	0	तद्{नपुं}{1;एक}/तद्{नपुं}{2;एक}	तद्{नपुं}{2;एक}	कर्म,8	उनको_(सबको)	ट्हट्				
8	विद्धि	10	0	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहितकर्ता,9.1;सकर्मकः	जान	मुस्ट्_क्नोत्				
9	भरतर्षभ	1	भरतर्षभ	भरतर्षभ{पुं}{8;एक}	भरतर्षभ{पुं}{8;एक}	सम्बोध्यः,2	हे_अर्जुन	औ_च्हिएङ्_ओङ्_ट्हे_भ्हरटस्				
9.1	(त्वम्)	7	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,8	(तुम)	योउ				
