index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	अथवा	1	अथवा	अथवा{अव्य}	अथवा{अव्य}	सम्बन्धः,16	अथवा	ओर्				
2	बहुना	4	बहुनैतेन	बहुना{अव्य}/बहु{पुं}{3;एक}/बहु{स्त्री}{3;एक}/बहु{नपुं}{3;एक}	बहु{पुं}{3;एक}	विशेषणम्,5	बहुत	मन्य्				
3	एतेन	3	0	एतद्{पुं}{3;एक}/एतद्{नपुं}{3;एक}	एतद्{पुं}{3;एक}	विशेषणम्,5	इस	ब्य्_ट्हिस्_किन्ड्				
4	किम्	7	किं	किम्{नपुं}{1;एक}/किम्{नपुं}{2;एक}	किम्{नपुं}{1;एक}	प्रयोजनम्,8.1	क्या_(प्रयोजन_है)	त्हट्				
5	ज्ञातेन	5	ज्ञातेन	ज्ञात{पुं}{3;एक}/ज्ञात{नपुं}{3;एक}	ज्ञा2{कृत्_प्रत्ययः:क्त;ज्ञा;क्र्यादिः;पुं}{3;एक}	हेतुः,8.1	जानने_से	क्नोतिन्ग्				
6	तव	6	तवार्जुन	युष्मद्{6;एक}	युष्मद्{6;एक}	षष्ठीसम्बन्धः,5	तेरा	योउ				
7	अर्जुन	2	0	अर्जुन{पुं}{8;एक}	अर्जुन{पुं}{8;एक}	सम्बोध्यः,8.1	हे_अर्जुन	औ_आर्जुन				
8.1	(अस्ति)	8	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})		(है)	इस्				
8	विष्टभ्य	14	विष्टभ्याहमिदं	विष्टभ्य	वि_स्तम्भ्1{कृत्_प्रत्ययः:ल्यप्;वि_ष्टभिँ;भ्वादिः}	पूर्वकालः,13	धारण_करके	एन्टिरे				
9	अहम्	9	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,13	मैं	ई				
10	इदम्	10	0	इदम्{नपुं}{1;एक}/इदम्{नपुं}{2;एक}	इदम्{नपुं}{2;एक}	विशेषणम्,14	इस	ट्हिस्				
11	कृत्स्नम्	11	कृत्स्नमेकांशेन	कृत्स्न{नपुं}{1;एक}/कृत्स्न{नपुं}{2;एक}	कृत्स्न{नपुं}{2;एक}	विशेषणम्,14	सम्पूर्ण	ओङ्_अल्ल्_मनिङेस्टटिओन्स्				
12	एक-अंशेन	13	0	एकांश{पुं}{3;एक}	एक-अंश{पुं}{3;एक}	करणम्,8	एक_अंशमात्र_से	तिट्ह्_ओने_पर्ट्				
13	स्थितः	15	स्थितो	स्थित{पुं}{1;एक}	स्था1{कृत्_प्रत्ययः:क्त;ष्ठा;भ्वादिः;पुं}{1;एक}	अभिहितकर्ता,9;अकर्मकः	स्थित	सिटुअटेड्				
14	जगत्	12	जगत्	जगत्{पुं}{1;एक}/जगत्{पुं}{8;एक}/जगत्{नपुं}{1;एक}/जगत्{नपुं}{2;एक}/जगत्{नपुं}{8;एक}	जगत्{नपुं}{2;एक}	कर्म,8	जगत्_को_(अपनी_योगशक्ति_के)	इन्_ट्हे_उनिवेर्से				
