index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	क्षिप्रम्	2	क्षिप्रं	क्षिप्रम्{अव्य}/क्षिप्र{नपुं}{1;एक}/क्षिप्र{नपुं}{2;एक}	क्षिप्रम्{अव्य}	क्रियाविशेषणम्,2	शीघ्र_ही (उसी क्षण)	वेर्य्_सोओन्				
2	भवति	4	भवति	भवत्{पुं}{7;एक}/भवती{स्त्री}{8;एक}/भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	अभिहित_कर्ता,4;अकर्मकः	हो_जाता_है	बेचोमेस्				
3	धर्म-आत्मा	3	धर्मात्मा	धर्मन्-आत्मन्{पुं}{1;एक}	धर्मन्-आत्मन्{पुं}{1;एक}	विधेय_विशेषणम्,2	धर्मात्मा	रिग्ह्टेओउस्	<धर्म-आत्मा>भ्स्6			
3.1	(सः)	1	(0)	(तद्{पुं}{1;एक})	(तद्{पुं}{1;एक})	कर्ता,2	(वह)  अतिशय दुराचारी	हे				
4	शश्वत्	6	शश्वच्छान्तिं	शश्वत्{अव्य}	शश्वत्{अव्य}	विशेषणम्,5	सदा_रहनेवाली	लस्टिन्ग्				
5	शान्तिम्	7	0	शान्ति{स्त्री}{2;एक}	शान्ति{स्त्री}{2;एक}	कर्म,6	परमशान्ति_को	पेअचे				
6	निगच्छति	8	निगच्छति	नि_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;गमॢँ;भ्वादिः}	नि_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;नि_गमॢँ;भ्वादिः}	अभिहित_कर्ता,6.1;सकर्मकः	प्राप्त_होता_है	अट्टइन्स्				
6.1	(सः)	5	(0)	(तद्{पुं}{1;एक})	(तद्{पुं}{1;एक})	कर्ता,6	(वह)  अतिशय दुराचारी	हे				
7	कौन्तेय	9	कौन्तेय	कौन्तेय{पुं}{8;एक}	कौन्तेय{पुं}{8;एक}	सम्बोध्यः,8	हे_अर्जुन	औ_सोन्_ओङ्_खुन्टि				
8	प्रतिजानीहि	16	प्रतिजानीहि	प्रति_ज्ञा2{कर्तरि;लोट्;म;एक;परस्मैपदी;ज्ञा;क्र्यादिः}	प्रति_ज्ञा2{कर्तरि;लोट्;म;एक;परस्मैपदी;प्रति_ज्ञा;क्र्यादिः}	अभिहित_कर्ता,12.2;सकर्मकः	जानो	जुस्ट्ल्य्_डेच्लरे				
9	न	12	न	न{अव्य}	न{अव्य}	प्रतिषेधः,12	नहीं	नेवेर्				
10	मे	10	मे	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,11	मेरा	ंइने				
11	भक्तः	11	भक्तः	भक्त{पुं}{1;एक}	भक्त{पुं}{1;एक}	कर्ता,12	भक्त	डेवोटेएस्				
12	प्रणश्यति	13	प्रणश्यति	प्रणश्यति	प्र_नश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;प्र_णशँ;दिवादिः}	वाक्यकर्म,8	नष्ट_होता	पेरिस्हेस्				
12.1	(इति)	14	(0)	(इति{अव्य})	(इति{अव्य})	सम्बन्धः,8	(ऐसा)	ट्हुस्				
12.2	(त्वम्)	15	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,8	(तुम)	योउ				
