index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	अभिसन्धाय	8	अभिसन्धाय	अभिसन्धाय	अभि_सम्_धा1{कृत्_प्रत्ययः:ल्यप्;अभि_सम्_डुधाञ्;जुहोत्यादिः}	पूर्वकालः,9	दृष्टि_में_रखकर	डेसिरिन्ग्				
2	तु	1	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1	परंतु	बुट्				
3	फलम्	6	फलं	फल{नपुं}{1;एक}/फल{नपुं}{2;एक}	फल{नपुं}{2;एक}	कर्म,1	फल_को	ट्हे_रेसुल्ट्				
4	दम्भ-अर्थम्	3	दम्भार्थमपि	दम्भ-अर्थ{पुं}{2;एक}/अर्थ{नपुं}{1;एक}/अर्थ{नपुं}{2;एक}	दम्भ-अर्थ{पुं}{2;एक}	प्रयोजनम्,9	केवल_दम्भाचरण_के_लिये	ङोर्_ट्हे_सके_ओङ्_प्रिडे	<दम्भ-अर्थम्>ठ्4			
5	अपि	7	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,3	भी	अल्सो				
6	च	5	चैव	च{अव्य}	च{अव्य}	सम्बन्धः,9	और	अन्ड्				
7	एव	4	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,4	ही	चेर्टइन्ल्य्				
8	यत्	9	यत्	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यत्{अव्य}	विशेषणम्,10.1	जो	ट्हट्				
9	इज्यते	11	इज्यते	इज्यता{स्त्री}{1;द्वि}/इज्यता{स्त्री}{2;द्वि}/इज्यता{स्त्री}{8;एक}/इज्यता{स्त्री}{8;द्वि}/यज्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;यजँ;भ्वादिः}	यज्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;यजँ;भ्वादिः}	अभिहितकर्म,10.1;सकर्मकः	किया_जाता_है	तोर्स्हिप्				
10	भरत-श्रेष्ठ	2	भरतश्रेष्ठ	भरतश्रेष्ठ{पुं}{8;एक}	भरतश्रेष्ठ{पुं}{8;एक}	सम्बोध्यः,9	हे_अर्जुन	औ_च्हिएङ्_ओङ्_ट्हे_भ्हरटस्	<भरत-श्रेष्ठ>ख्1			
10.1	(यज्ञः)	10	(0)	(यज्ञ{पुं}{1;एक})	(यज्ञ{पुं}{1;एक})	कर्म,9	(यज्ञ)	सच्रिङिचे				
11	तम्	12	तं	तद्{पुं}{2;एक}	तद्{पुं}{2;एक}	विशेषणम्,12	उस	ट्हट्				
12	यज्ञम्	13	यज्ञं	यज्ञ{पुं}{2;एक}	यज्ञ{पुं}{2;एक}	कर्म,13	यज्ञ_को	सच्रिङिचे				
13	विद्धि	16	विद्धि	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहितकर्ता,14.1;सकर्मकः	जान	क्नोत्				
14	राजसम्	14	राजसम्	राजस{पुं}{2;एक}/राजस{नपुं}{1;एक}/राजस{नपुं}{2;एक}	राजस{पुं}{2;एक}	कर्मसमानाधिकरणम्,13	राजस	इन्_ट्हे_मोडे_ओङ्_पस्सिओन्				
14.1	(त्वम्)	15	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,13	(तू)	योउ				
